chunk_id,midx,node_slug,type,title,summary,applicability,content,boundary,note
e0dafc554c-002,,周期和频率,CONCEPT_EXPLANATION,交变电流的周期和频率,交变电流周期、频率的定义及二者的关系。,交变电流的描述与计算,①周期T：交变电流完成一次周期性变化（线圈转一周）所需的时间，单位是秒，公式为T＝2π/ω。②频率f：交变电流完成周期性变化的次数与所用时间之比，单位是赫兹。③周期和频率的关系：T＝1/f或f＝1/T。④周期和频率由发电机转动的角速度决定，它们与瞬时值、峰值、有效值、平均值共同构成描述交变电流的物理量。,周期和频率描述的是交变电流变化的快慢，与电流的大小和峰值无关；计算前必须统一单位。,一轮 专题14 交变电流（知识清单）（全国通用）（学生版）
5d822199e8-031,,电能的输送,CONCEPT_EXPLANATION,远距离输电的损失与降损,输电电流、电压损失、功率损失及降低损耗的两条途径。,远距离输电的定量计算,①输电电流：I＝P/U，也等于输电线上的电压损失与其电阻之比。②电压损失：ΔU＝U－U′，也等于IR。③功率损失：ΔP＝P－P′＝ΔU·I，也等于I²R。④降低输电损耗的两个途径：减小电阻，由R＝ρL/S可知可加大导线的横截面积、采用电阻率小的材料做导线；升压法，在输电功率一定的情况下通过提高输电电压来减小输电电流，从而减小输电损耗。,输电线上损失的功率必须用ΔP＝I²R或ΔP＝ΔU·I计算，不能用ΔP＝U²/R，因为其中的U是输送电压而不是线损电压。,一轮 第45讲 交变电流 传感器（复习讲义）（四川专用）（教师版）
4b9ca03ec9-003,,分子热运动,CONCEPT_EXPLANATION,分子热运动与布朗运动,分子热运动的定义、特点与布朗运动的实质。,分子动理论的概念辨析,①定义：分子做永不停息的无规则运动。②产生原因：分子的无规则运动是指由于分子之间的相互碰撞，每个分子的运动速度无论是方向还是大小都在不断地变化。③意义：热运动是对于大量分子的整体而言的，对个别分子无意义。④特点：分子热运动的剧烈程度受温度影响，温度高时热运动快、温度低时慢，但分子热运动永远不会停息。⑤布朗运动：悬浮微粒受到液体分子各个方向撞击的不平衡是形成布朗运动的原因，微粒越小、温度越高布朗运动越明显；布朗运动不是分子的运动而是悬浮微粒的运动，它的无规则性反映了液体分子运动的无规则性。,温度是分子热运动剧烈程度的标志，温度升高时分子平均速率增大，但不是每个分子的速率都变大。,一轮 专题17 热学（知识清单）（全国通用）（教师版）
53f1536fb0-002,,分子动理论,CONCEPT_EXPLANATION,分子动理论的基本内容,分子大小、阿伏加德罗常数、两种分子模型及宏观量与微观量的关系。,分子动理论的微观量计算,①物体是由大量分子组成的：分子直径的数量级是10⁻¹⁰ m，分子质量的数量级是10⁻²⁶ kg，阿伏加德罗常数NA＝6.02×10²³ mol⁻¹。②两种分子模型：球体模型把分子看成球形，适用于固体和液体；立方体模型把分子看成小立方体，其边长即为分子间距的估计值，适用于固体、液体和气体。③对气体利用立方体模型算出的不是分子直径而是相邻气体分子间的平均距离。④宏观量与微观量的关系：一个分子的质量m0＝Mmol/NA，一个分子的体积V0＝Vmol/NA。⑤分子热运动包括扩散现象、布朗运动与热运动；分子间同时存在引力和斥力，其合力随分子间距离的变化而变化。,对气体用立方体模型算出的是分子间的平均距离而不是分子直径，因为气体分子间的距离远大于分子本身的大小。,一轮 第48讲 热力学定律与能量守恒定律（复习讲义）（四川专用）（教师版）
11e0cd0998-004,,波粒二象性,CONCEPT_EXPLANATION,光的波粒二象性与物质波,波粒二象性的实验依据、概率波与物质波。,近代物理中光的本性判断,①光的干涉、衍射、偏振现象证明光具有波动性。②光电效应说明光具有粒子性。③光既具有波动性又具有粒子性，称为光的波粒二象性。④概率波：光的干涉现象是大量光子的运动遵守波动规律的表现，亮条纹是光子到达概率大的地方，暗条纹是光子到达概率小的地方，因此光波又叫概率波。⑤物质波：任何一个运动着的物体，小到微观粒子、大到宏观物体，都有一种波与它对应，其波长为λ＝h/p，其中p为运动物体的动量，h为普朗克常量。,波动性与粒子性并不互斥；个别光子容易显示粒子性，大量光子容易显示波动性，二者是同一客体的两种属性。,一轮 第40讲 原子物理（高效培优讲义）（教师版）
fc6ffa52f7-002,,常见的图象,REPRESENTATION_GUIDE,动力学三大观点中的常见图象,动力学、动量与能量三类图象的面积与斜率意义。,图像类问题的读图与建模,①动力学图像：v-t图像（面积表示位移）、a-t图像（面积表示速度的改变量）、a-F图像等。②动量图像：F-t图像（面积表示冲量）、p-t图像等。③能量图像：F-x图像（面积表示功）、Ek-x图像（斜率为合外力）、Ep-x图像（若Ep表示重力势能则斜率为重力，若表示弹性势能则斜率为弹力，若表示电势能则斜率为电场力）、E-x图像（斜率为F合）。④图象间的联系：加速度是联系v-t图象与F-t图象的桥梁。⑤读图时应先看清横纵坐标的物理量与单位，再分析斜率、面积、截距等几何量的物理意义。,同一图线的斜率与面积的物理意义完全由横纵坐标决定，读图前必须先确认坐标轴所代表的物理量。,一轮 专题09 动力学三大观点的应用（知识清单）（全国通用）（教师版）
fc6ffa52f7-003,,图象的应用,REPRESENTATION_GUIDE,图象在受力与运动分析中的应用,由图象分析受力或运动情况的方法与常见误区。,动力学与能量问题的图像求解,①已知物体在一过程中所受的某个力随时间变化的图线，可以分析物体的运动情况。②已知物体在一运动过程中速度、加速度随时间变化的图线，可以分析物体的受力情况。③可以通过图象对物体的受力与运动情况进行分析。④解题策略：观察图像的横、纵坐标所代表的物理量及单位；确认横、纵坐标是否从0开始以及单位长度；分析图像的曲线形状，理解图像的斜率、面积、截距、交点、拐点、渐近线的物理意义。⑤常见误区：没有看清纵横坐标所表示的物理量及单位；不注意坐标原点是否从零开始；不清楚图线的点、斜率、面积的物理意义；忽视对物体受力情况和运动情况的分析。,图象分析不能脱离物理过程，必须先明确坐标轴含义再读取斜率与面积，否则会得出与运动过程不符的结论。,一轮 专题09 动力学三大观点的应用（知识清单）（全国通用）（教师版）
fc6ffa52f7-006,,技巧突破点,METHOD_MODEL,板块模型的技巧突破点,滑块与木板模型中摩擦力方向与运动状态的判断技巧。,板块模型的动力学分析,①由滑块与木板的相对运动来判断板块间的摩擦力方向。②当滑块与木板速度相同时，板块间的摩擦力可能由滑动摩擦力转变为静摩擦力，或者两者间不再有摩擦力，例如在水平面上共同匀速运动。③判断运动状态的技巧：滑块与木板模型中，靠摩擦力带动的那个物体的加速度有最大值am；假设两物体同时由静止开始运动，若整体加速度小于该值则二者相对静止、其间为静摩擦力，若整体加速度大于该值则二者相对滑动、其间为滑动摩擦力。④位移关系：同向运动时板长L＝x块－x板，反向运动时L＝x块＋x板。,共速点是板块问题的分界点，共速后摩擦力性质可能突变，必须重新判断两者是相对静止还是继续相对滑动。,一轮 专题09 动力学三大观点的应用（知识清单）（全国通用）（教师版）
71f609071a-012,,逐差法原理,METHOD_MODEL,逐差法求加速度的原理,由纸带上连续相等时间的位移差求加速度的原理与技巧。,纸带数据处理与加速度计算,①原理：由匀变速直线运动规律，相邻相等时间T内的位移差恒定，即Δx＝aT²。②取纸带上连续6段位移s1至s6，由s4－s1＝3a1T²、s5－s2＝3a2T²、s6－s3＝3a3T²分别求出三段加速度再取平均值，得a＝[(s4＋s5＋s6)－(s1＋s2＋s3)]/(9T²)。③纸带为偶数段且少于6段时，可直接平均分成前后两大段，加速度表达式中分子为后段之和减去前段之和，分母为总段数除以2再平方与T²的乘积。④多于6段时选用前6段数据处理，因为纸带过长时实际点迹已成弧形，纸带不再做直线运动，误差很大。⑤纸带为奇数段时通常去掉第一段，因为第一段距离较小、测量误差较大，去掉后变成偶数段处理。,逐差法要求各段所用时间间隔相等且物体做匀变速直线运动，段数必须为偶数，奇数段需先舍去一段。,一轮 专题19 实验相关基础知识和实验仪器的原理及使用（知识清单）（全国通用）（学生版）
7b614c35cb-020,,控制变量法,METHOD_MODEL,控制变量法,多因素实验中控制变量法的核心思想与典型实验。,探究性实验的方案设计,①核心思想：当一个物理量与多个因素有关时，先控制其他几个因素不变，只研究其中一个因素与它的关系，最后再综合得出结论。②典型实验：探究加速度与力、质量的关系，先保持质量不变研究加速度与力的关系，再保持力不变研究加速度与质量的关系。③探究导体电阻与长度、横截面积、材料的关系。④探究向心力与质量、角速度、半径的关系。⑤同一知识板块还介绍了转换法，把抽象的、看不见摸不着的物理现象或不易直接测量的物理量，转换为直观的、易观察的现象或量来研究。,控制变量法的前提是各因素可以独立变化；比较时必须保证其余变量严格不变，否则得出的关系不成立。,一轮 专题19 实验相关基础知识和实验仪器的原理及使用（知识清单）（全国通用）（教师版）
14007d0207-012,,斜面碰撞临界,METHOD_MODEL,平抛与斜面碰撞的临界条件,平抛运动落在斜面上时垂直撞击与最远撞击的临界关系。,抛体运动与斜面结合的临界分析,①垂直落至斜面：末速度方向垂直斜面，速度分量满足tanβ＝gt/v0，其中β为斜面倾角。②最远撞击点：位移方向与斜面平行，此时tanβ＝y/x。③障碍物临界：抛物线轨迹恰好与障碍物相切，切点处竖直分速度满足vy²＝2gh，h为障碍物高度，水平位移x＝v0t，再由位移方程与几何约束联立求v0的范围。④落入坑洞：轨迹端点与坑洞边界相切，利用位移方程联立几何约束求解。⑤关键：画出轨迹图找切点或边界条件，利用速度、位移方向与临界线（斜面、障碍物）的关系列方程。,垂直撞击斜面约束的是速度方向，落在斜面上约束的是位移方向，两者对应的几何条件不同，不能混用。,一轮 专题04 曲线运动（知识清单）（全国通用）（教师版）
0a006a4564-009,,三类情况分析,METHOD_MODEL,圆周运动临界的三类情况,圆周运动中三类常见临界状态的判定与求解。,圆周运动临界问题的分析,①水平转盘上的物体恰好不发生相对滑动的临界条件是物体与盘间恰好达到最大静摩擦力。②绳子被拉断：绳上拉力恰好为最大承受力。③与支持面或杆的弹力有关的临界问题：要分析出恰好无支持力这一临界状态下的角速度或线速度。④临界条件的确定：当绳子的拉力达到最大值时，或者物体所受的静摩擦力达到最大静摩擦力时，就会出现临界情况，此时需要根据牛顿第二定律和向心力公式列出方程，结合临界条件求解。⑤临界状态下物体的受力情况可能会发生变化，须重新分析受力。,临界状态是恰好出现或恰好不出现的状态，列式时必须取等号的临界条件，不能凭大小关系随意取舍。,一轮 专题05 圆周运动（知识清单）（全国通用）（教师版）
2ebce3afbf-007,,牛顿第二定律,CONCEPT_EXPLANATION,牛顿第二定律及其理解,牛顿第二定律的内容与因果性、瞬时性、矢量性等理解要点。,动力学问题的基本规律,①定义：物体加速度的大小跟它受到的作用力成正比，跟它的质量成反比，加速度的方向跟作用力的方向相同，表达式为F＝ma。②因果性：力是产生加速度的原因，加速度是力作用的结果，任一瞬间a的方向均与合外力方向相同。③瞬时性：牛顿第二定律揭示的是力的瞬间效果，力变加速度就变，力撤除加速度就为零；注意加速度可以突变而速度不能突变。④矢量性与独立性：作用于物体上的每一个力各自产生的加速度都满足F＝ma，物体的实际加速度等于每个力产生的加速度的矢量和，力和加速度在各个方向上的分量也分别满足该式。⑤同一性：公式中的a、m、F对应同一个物体或同一个系统，且各量统一使用国际单位。,加速度可以突变而速度不能突变；合外力方向决定加速度方向，加速度方向与速度方向没有必然联系。,一轮 第09讲 牛顿运动定律的理解及基本应用（复习讲义）（全国通用）（教师版）
2ebce3afbf-020,,牛顿第三定律,CONCEPT_EXPLANATION,牛顿第三定律及其理解,作用力与反作用力的关系特点及转换研究对象的应用。,受力分析与作用力的求解,①定义：两个物体之间的作用力与反作用力总是大小相等、方向相反、作用在同一直线上。②作用力与反作用力同时产生、同时消失，与相互作用的两物体的运动状态无关，也与是否和其他物体相互作用无关。③它们总是同种性质的力，分别作用在两个不同的物体上，各产生其效果，不可叠加、不能相互抵消。④应用：牛顿第三定律在受力分析中起到转换研究对象的重要作用，当不便于直接分析求出物体受到的某些力时，可先求它的反作用力再反过来求待求力，如求压力时可先求支持力。,作用力与反作用力作用在两个不同物体上，不能与作用在同一物体上的一对平衡力混淆，也不能求它们的合力。,一轮 第09讲 牛顿运动定律的理解及基本应用（复习讲义）（全国通用）（教师版）
df69a5f104-011,,深空引力导航,CONCEPT_EXPLANATION,深空探测中的引力导航,引力弹弓效应与利用轨道偏移反推行星内部结构。,万有引力与航天科技前沿,①无人探测器如旅行者号在飞越行星时，利用引力弹弓效应加速，节省燃料并扩展探测范围。②近年来更通过分析探测器轨道受天体引力影响的微小偏移，反推行星内部结构，例如朱诺号测绘木星重力场、揭示其流体核。③同节内容还介绍了引力波探测与小行星采样任务，它们都依赖对天体引力场的高精度建模。④这些问题都以万有引力定律与开普勒定律为基本工具，体现了航天工程与万有引力知识的结合。,引力弹弓效应是利用行星的引力改变探测器的速度与方向，能量来自行星的公转，并非凭空产生能量。,一轮 专题06 万有引力与航天（知识清单）（全国通用）（教师版）
5592bd185a-010,,三种起电方式,REPRESENTATION_GUIDE,使物体带电的三种方式,摩擦起电、接触起电与感应起电的实质与区别。,静电学中电荷转移的分析,①摩擦起电：当两个物体互相摩擦时，一些束缚得不紧的电子往往从一个物体转移到另一个物体，原来电中性的物体由于得到电子而带负电，失去电子的物体则带正电；例如玻璃棒与丝绸摩擦时玻璃棒容易失去电子而带正电，丝绸因有了多余电子而带负电。②接触起电：当一个带电体与不带电的导体直接接触时，电荷会从带电体转移到导体上，使导体带上与带电体同种的电荷。③感应起电：当一个带电体靠近导体时，由于电荷间相互吸引或排斥，导体中的自由电荷便会趋向或远离带电体，使导体靠近带电体的一端带异号电荷、远离的一端带同号电荷，这种现象叫作静电感应，利用静电感应使金属导体带电的过程叫作感应起电。,三种起电方式的本质都是电荷的转移而不是创造电荷；只有导体能发生感应起电，绝缘体中的电子不能自由移动。,二轮 清单02 电磁学（知识·方法·能力清单）（全国通用）（原卷版）
9404c786bf-011,,静电场的应用,CONCEPT_EXPLANATION,静电感应与静电平衡,静电感应现象、静电平衡的建立过程与特征。,导体在电场中的分析,①静电感应现象：把导体放入电场，导体内的自由电荷在电场力作用下定向移动，而使导体两端出现等量异种电荷的现象。②静电平衡：静电平衡状态是导体在电场中发生静电感应现象时，感应电荷的电场与原电场叠加，使导体内部各点的合电场等于零、导体内的自由电子不再发生移动的状态。③过程分析：导体放入外电场后自由电子受力移动，使导体两侧出现感应电荷，感应电荷的电场与外电场方向相反而使内部合场强逐渐减弱，直至合场强为零。④特征：处于静电平衡状态的导体内部场强处处为零；外部表面附近任何一点的场强方向必跟该点表面垂直；整个导体是个等势体、导体的表面为等势面。⑤静电平衡时导体内部没有净剩电荷，电荷只分布在导体的外表面。,静电平衡时导体内部场强为零是指合场强为零，感应电荷产生的电场并不为零，它与外电场等大反向。,一轮 专题10 静电场（知识清单）（全国通用）（学生版）
8e81cd70b9-022,,两个重要结论,CONCEPT_EXPLANATION,电场中能量观点的处理与两个结论,用动能定理与能量守恒处理带电粒子问题及两个守恒结论。,带电粒子在电场中的能量分析,①用动能定理处理：弄清研究对象、明确所研究的物理过程；分析粒子在所研究过程中的受力情况，弄清哪些力做功、做正功还是做负功；弄清所研究过程的始末状态；根据W＝ΔEk列出方程求解。②用包括电势能在内的能量守恒定律处理，列式方法常有两种：利用初末状态的总能量相等列方程，或利用某些能量的减少量等于另一些能量的增加量列方程。③两个结论：若带电粒子只在电场力作用下运动，其动能和电势能之和保持不变；若带电粒子只在重力和电场力作用下运动，其机械能和电势能之和保持不变。,用能量观点处理问题时要先确认系统内有哪些力做功、是否还有其他形式的能量参与转化，再判断哪个量守恒。,一轮 专题10 静电场（知识清单）（全国通用）（教师版）
1f839894d3-010,,ep-x图像,REPRESENTATION_GUIDE,Ep-x图像的解读,Ep-x图像中电势能变化与斜率表示的物理意义。,静电场图像问题的读图,①根据电势能的变化可以判断电场力做功的正负：电势能减少，电场力做正功；电势能增加，电场力做负功。②根据ΔEp＝－W＝－F电x可知，Ep-x图像斜率的绝对值表示电场力的大小。③由斜率的正负可判断电场力的方向，进而确定电场强度的方向与电势的高低变化。④结合能量守恒或动能定理，还可进一步判断带电粒子在电场中运动时动能和速度的变化。,Ep-x图像斜率的绝对值表示电场力而不是电场强度，只有在电荷量已知时才能由电场力进一步求出场强。,一轮 第35讲 静电场中图像综合问题（复习讲义）（全国通用）（教师版）
2ce66db90e-015,,两种运动状态-x1,METHOD_MODEL,电磁感应中导体的两种运动状态,电磁感应动力学问题中平衡态与非平衡态的处理方法。,电磁感应与力学综合问题,①导体处于平衡态，即静止或匀速直线运动状态，处理方法是根据平衡条件列式分析。②导体处于非平衡态，即加速度不为零，处理方法是根据牛顿第二定律进行动态分析，或结合功能关系进行分析。③处理此类问题的一般思路是先电后力：先分析感应电动势与感应电流，再判断安培力的方向与大小，最后由牛顿第二定律分析加速度与运动状态的变化。④与能量问题配合时，若电流恒定可用W＝UIt或Q＝I²Rt直接计算，若电流变化则用克服安培力做功或能量守恒求解电能。,导体达到稳定状态时加速度为零，但速度通常不为零；判断运动状态时必须考虑安培力随速度变化而变化的特点。,一轮 专题09 动力学三大观点的应用（知识清单）（全国通用）（学生版）
e219890fe7-009,,磁场中的仪器,METHOD_MODEL,速度选择器等磁场仪器,速度选择器的构造、工作原理与选择特性。,带电粒子在复合场中的仪器分析,①速度选择器的构造：平行板中电场强度E和磁感应强度B互相垂直，这种装置能把具有一定速度的粒子选择出来。②工作原理：当qvB＝Eq即v＝E/B时，粒子所受洛伦兹力与电场力平衡，粒子做匀速直线运动。③若v＜E/B则电场力大，粒子向电场力方向偏转，电场力做正功、动能增加；若v＞E/B则洛伦兹力大，粒子向洛伦兹力方向偏转，电场力做负功、动能减少。④速度选择器只能选择粒子的速度，不能选择粒子的电性、电荷量和质量。⑤同类仪器还有质谱仪、回旋加速器、磁流体发电机、电磁流量计与霍尔元件，其分析核心都是电场力与洛伦兹力平衡或洛伦兹力提供向心力。,速度选择器只对速度大小有选择作用，与粒子的电性、电荷量和质量无关；粒子无论带何种电荷，只要速度满足v＝E/B就能沿直线通过。,一轮 专题12 磁场（知识清单）（全国通用）（教师版）
4b9ca03ec9-019,,第一类永动机,MISCONCEPTION_GUIDE,第一类永动机为何不能制成,第一类永动机的设计要求及其违背能量守恒定律的原因。,热力学第一定律的理解与辨析,①定义：某物质循环一周回复到初始状态，不吸热而向外放热或做功的机器。②特点：这种机器不消耗任何能量，却可以源源不断地对外做功。③不能制成的原因：违背能量守恒定律。如果没有外界热源供给热量，则有U2－U1＝W，即系统对外做功要以内能减少为代价；若想源源不断地做功，就必须使系统不断回到初始状态，这在无外界能量供给的情况下是不可能的。④与之相对，第二类永动机不违背能量守恒定律，而是违背热力学第二定律。,第一类永动机违背能量守恒定律，第二类永动机违背热力学第二定律，两者被否定的理由不同，不能混为一谈。,一轮 专题17 热学（知识清单）（全国通用）（教师版）
70b1a8d48b-001,,天然放射现象,CONCEPT_EXPLANATION,天然放射现象与衰变,天然放射现象的发现、放射性元素与衰变规律。,近代物理中放射性的判断,①1896年法国物理学家贝克勒耳发现了天然放射现象，说明了原子核可分；波兰的居里夫妇从大量矿物中提炼出放射性很强的放射性元素镭和钋。②天然存在、自发进行：自然界中存在的某些元素能够自发地放出射线，能够自发地放射出射线的元素称为放射性元素。③同一种元素的不同种原子核，可能有些有放射性、有些没有放射性；放射性元素分为天然放射性元素与人工放射性元素。④衰变规律：α衰变放出α粒子，每发生一次核电荷数减2、质量数减4；β衰变放出电子，每发生一次核电荷数增1、质量数不变；β⁺衰变放出正电子，每发生一次核电荷数减1、质量数不变。,放射性是原子核自发的性质，与温度、压强和化学状态无关；写核反应方程时必须按质量数与电荷数守恒配平。,一轮 15.3 核衰变 放射线（教师版）
ae445151cc-023,,临界-极值问题,METHOD_MODEL,临界与极值问题的条件标志,临界、极值问题的题干特征与四种典型临界条件。,动力学临界问题的分析,①临界或极值条件的标志：题目中有刚好、恰好、正好等字眼，表明过程存在临界点；有取值范围、多长时间、多大距离等词语，表明存在起止点而它们往往对应临界状态；有最大、最小、至多、至少等字眼，表明存在极值而极值点往往是临界点；要求最终加速度、稳定速度等，即是求收尾加速度或收尾速度。②四种典型的临界条件：绳子断裂的临界条件是绳中张力等于它所能承受的最大张力；绳子松弛的临界条件是FT＝0；相对滑动的临界条件是静摩擦力达到最大值；接触与脱离的临界条件是弹力FN＝0。,临界条件都是恰好成立的等式条件，应先判定属于哪一类临界（绳、摩擦、弹力）再选用对应的临界条件列式。,一轮 专题03 牛顿运动定律的理解应用（知识清单）（全国通用）(教师版）
c4605806a7-017,,求解的基本思路,METHOD_MODEL,临界极值问题的求解思路,处理临界极值问题的四个步骤与相关临界条件。,动力学综合问题的分析流程,①认真审题，详尽分析问题中变化的过程，包括分析整体过程中有几个阶段。②寻找过程中变化的物理量。③探索物理量的变化规律。④确定临界状态，分析临界条件，找出临界关系。⑤配套的典型临界条件：相对滑动的临界条件是两物体相接触且相对静止时静摩擦力达到最大值；接触与脱离的临界条件是两物体相接触或脱离时弹力FN＝0。,解答时最容易出现过程分析不全的错误，必须先划分清楚整体过程包含几个阶段、各阶段受力是否变化，再逐段列式。,一轮 专题03 牛顿运动定律的理解应用（知识清单）（全国通用）(学生版）
1cb07cf16e-002,,匀变速直线运动,CONCEPT_EXPLANATION,匀变速直线运动的公式,匀变速直线运动的定义、三个基本公式及其理解。,运动学公式的选择与计算,①定义：沿着一条直线且加速度不变的运动，叫作匀变速直线运动。②三个基本公式：速度与时间的关系v＝v0＋at；位移与时间的关系x＝v0t＋½at²；速度与位移的关系v²－v0²＝2ax。③如果初速度为零，则三个公式可变形为v＝at、x＝½at²、v²＝2ax。④对公式的理解：加速度a在数值上等于单位时间内速度的变化量，所以at就是t时间内速度的变化量；运用v＝v0＋at解题时一般取v0的方向为正方向，a与v0方向相同则做匀加速直线运动、相反则做匀减速直线运动；位移与时间是二次函数关系。⑤求解刹车类问题时，别忘记先求停车时间。,匀减速直线运动在速度减为零后不会反向加速，如刹车问题，必须先判断给定时间内物体是否已经停下。,一轮 第02讲 匀变速直线运动的规律（复习讲义）（福建专用）（教师版）
df69a5f104-012,,地球重力场监测,CONCEPT_EXPLANATION,卫星重力测量与重力场监测,GRACE-FO双星测距原理及其反映的地球质量分布异常。,万有引力与航天科技应用,①GRACE-FO卫星双星通过微波测距实时感知两地间距离的亚微米级变化，反演全球水储量迁移，如冰川融化、地下水流失。②其物理基础是地球非均匀质量分布引起的引力异常：地表质量迁移会改变卫星所在处的引力场，使两星间距发生微小变化。③同节例题以小行星取样任务为背景，考查开普勒第三定律、第二宇宙速度与万有引力定律的适用范围；质量很小的天体同样遵守万有引力定律，其第二宇宙速度很小，物体很容易脱离其引力束缚。,万有引力定律对质量很小的天体同样适用；引力异常的测量反映的是地球质量的非均匀分布，而不是引力常量发生了变化。,一轮 专题06 万有引力与航天（知识清单）（全国通用）（教师版）
69ce327dcf-001,,动量和动量定理,CONCEPT_EXPLANATION,动量、冲量与动量定理,动量与冲量的定义、性质及其相互关系。,动量定理的应用与计算,①动量：物体的质量和速度的乘积，定义式p＝mv，单位是千克·米每秒，符号kg·m/s，是矢量，方向与速度方向相同。②冲量：力和力的作用时间的乘积，定义式I＝Ft，单位是牛·秒，符号N·s；冲量是矢量，方向与力的方向相同，反映力的作用对时间的累积效应，I＝Ft适用于求恒力的冲量。③动量与动能的关系：p＝√(2mEk)，动量是矢量而动能是标量。④动量定理：物体在一个过程中所受力的冲量等于它在这个过程始末的动量变化量，表达式为I＝p′－p，据此可由冲量求动量变化，也可由动量变化求平均作用力。,动量与冲量都是矢量，求动量变化量时不能只比较大小；公式I＝Ft只适用于恒力冲量，变力需用动量定理或F-t图像面积处理。,一轮 专题08 动量（知识清单）（全国通用）（教师版）
8e81cd70b9-016,,静电屏蔽的应用,CONCEPT_EXPLANATION,静电屏蔽及其应用,静电屏蔽的两种情形与静电现象的应用实例。,静电场应用类问题分析,①静电屏蔽应用：电学仪器和电子设备外面会有金属罩，通讯电缆外面包一层铅皮，可以防止外电场的干扰。②电工高压带电作业时穿戴金属丝网制成的衣、帽、手套、鞋子，可以对人体起到静电屏蔽作用，使人安全作业。③静电吸附：在电场中带电粒子在静电力作用下向着电极运动，最后被吸附在电极上。④静电现象的应用还有静电除尘、静电喷漆与静电复印；静电复印利用有机光导体鼓在无光照时为绝缘体、受光照时变成导体的特性。,静电屏蔽是利用导体壳的静电平衡使壳内场强为零，屏蔽的是外电场；若要屏蔽壳内电荷对外界的影响，金属罩必须接地。,一轮 专题10 静电场（知识清单）（全国通用）（教师版）
9404c786bf-017,,用功能观点分析,METHOD_MODEL,用电场功能观点分析粒子运动,匀强与非匀强电场中电场力做功及动能定理的应用。,带电粒子在电场中的能量计算,①匀强电场中：电场力做功W＝Eqd＝qU＝½mv²－½mv0²，其中d为沿电场方向的位移。②非匀强电场中：W＝qU＝Ek2－Ek1，动能定理仍然成立，电场力做功只与始末位置的电势差有关、与路径无关。③带电粒子做直线运动的条件：所受合外力F合＝0时静止或做匀速直线运动；匀强电场中合外力不为零且与初速度在同一直线上时做匀加速或匀减速直线运动。④分析电偏转问题时，常按水平方向的匀速直线运动与沿静电力方向的匀加速直线运动分解，离开电场时的偏移量y＝½at²，偏转角满足tanθ＝vy/v0。,电场力做功只由始末位置的电势差决定而与路径无关；用W＝Eqd时要求匀强电场且d为沿电场方向的位移。,一轮 专题10 静电场（知识清单）（全国通用）（学生版）
d4d535dfea-024,,求解电能的思路-x1,METHOD_MODEL,电磁感应中求解电能的思路,恒定与变化电流下电能（焦耳热）的求解方法。,电磁感应中的能量与动量问题,①若电流恒定，可以根据电路结构用W＝UIt或Q＝I²Rt直接计算。②若电流变化，可利用克服安培力做功求解，电磁感应中产生的电能等于克服安培力所做的功。③也可利用能量守恒或功能关系求解，若只有电能与机械能的转化，则机械能的减少量等于产生的电能。④电磁感应中的动力学临界问题分析思路：导体受外力运动产生感应电动势与感应电流，导体受安培力使合外力与加速度变化，进而速度变化，达到临界状态后列式求解。⑤导体棒做非匀变速直线运动时，可用动量定理分析其速度变化。,电磁感应中求得的电能通常对应回路产生的焦耳热，用克服安培力做功求解时要注意安培力做功与电能转化的对应关系。,一轮 专题13 电磁感应（知识清单）（全国通用）（教师版）
392e36484a-008,,无线电波的发射,CONCEPT_EXPLANATION,无线电波的发射与接收,无线电波的发射条件、调制方式以及接收与调谐原理。,电磁波发射与接收的分析,①发射条件：振荡电路产生的电场和磁场必须分布到广大的开放空间中，即采用开放电路；要有足够高的振荡频率，研究表明频率越高，振荡电路向外发射电磁波的本领越大。②调制：把传递的信号加到载波上的过程；载波是用来运载信号的高频等幅波；常用的调制方法有调幅和调频两种，调幅使高频振荡的振幅随信号而变，调频使高频振荡的频率随信号而变。③接收原理：电磁波在传播过程中遇到导体会使导体中产生感应电流，空中的导体可以用来接收电磁波。④电谐振：当接收电路的固有频率跟收到的电磁波频率相同时，接收电路中产生的感应电流最强，它与机械振动中的共振类似；调谐就是使接收电路产生电谐振的过程，通常说的选台即为调谐。,发射电磁波必须使用开放电路且有足够高的振荡频率；调谐选台的原理是电谐振，不要与波的干涉现象混淆。,一轮 专题14 交变电流（知识清单）（全国通用）（教师版）
925746f040-021,,热力学图像问题,REPRESENTATION_GUIDE,气体状态变化的图像问题,气体状态变化图像中点、线、斜率与面积的物理意义。,热学图像题的读图与判断,①明确点、线的物理意义：图像上的点表示一定质量的理想气体的一个平衡状态，它对应着三个状态参量；图像上的某一条直线段或曲线段表示一定质量的理想气体状态变化的一个过程。②明确图像斜率的物理意义：在V-T图像或p-T图像中，比较两个状态的压强或体积大小，可以比较这两个状态到原点连线的斜率大小，其规律是斜率越大压强或体积越小，斜率越小则越大。③明确图像面积的物理意义：在p-V图像中，p-V图线与V轴所围面积表示气体对外界或外界对气体所做的功。④结合热力学第一定律判断内能变化与吸放热情况。,在V-T（p-T）图像中不能直接用图线的斜率判断压强或体积，必须比较该点与原点连线的斜率；只有p-V图像的面积才表示做功。,一轮 专题17 热学（知识清单）（全国通用）（学生版）
