chunk_id,midx,node_slug,type,title,summary,applicability,content,boundary,note
4f9d48294b-002,,过滤,METHOD_MODEL,分离与提纯及其除杂原则,分离与提纯的区别、除杂四原则及常见正误实例。,除杂方案的设计与评价,①物质的分离：将混合物的各组分分离出来，获得几种纯净物的过程；②物质的提纯：将混合物中的杂质除去而得到纯净物的过程，又叫净化或除杂；③除杂四原则：不增（不得引入新杂质，如NaCl中混Na2SO4用适量BaCl2而不用Ba(NO3)2）、不减（尽量不减少被提纯的物质，如CO2中混HCl用饱和NaHCO3溶液而不用Na2CO3溶液）、易分离（如CO中混CO2用NaOH溶液吸收而不通过灼热碳粉）、易复原（被提纯物质转化后要易于复原）。,易错：除杂须同时满足四原则，不能引入新杂质或消耗主体物质。,一轮 复习讲义 第02讲 物质的分离、提纯与鉴别（四川专用 教师版）
4f9d48294b-004,,蒸发,METHOD_MODEL,蒸发与结晶方法的选择,蒸发装置的操作要点，以及蒸发结晶与蒸发浓缩降温结晶的适用条件。,结晶方法选择与操作分析,①固液分离中，过滤适用于不溶性固体与液体的分离，操作注意一贴、二低、三靠；②蒸发装置适用于溶解度随温度变化不大的易溶性固体溶质，采用蒸发结晶；溶解度受温度变化较大的易溶性固体溶质，采用蒸发浓缩、降温结晶的方法；③蒸发结晶操作中玻璃棒的作用是搅拌，防止液体局部过热而飞溅；④当有大量晶体析出时应停止加热，利用余热蒸干而不能直接蒸干；⑤液液分离用分液或蒸馏，固固分离可用升华等方法。,易错：蒸发结晶不能蒸干；KNO3等应蒸发浓缩、冷却结晶。,一轮 复习讲义 第02讲 物质的分离、提纯与鉴别（四川专用 教师版）
6feede4660-001,,蒸馏,METHOD_MODEL,蒸馏操作及注意事项,蒸馏操作顺序、防暴沸措施、减压蒸馏与萃取的要求。,蒸馏操作分析及分离方法选择,①操作顺序：安装蒸馏装置、加入待蒸馏的物质和沸石、通冷凝水、加热、弃去前馏分、收集馏分、停止加热、停止通冷凝水；②防暴沸措施：外加沸石，若加热后发现未加沸石应停止加热、冷却后补加；减压蒸馏中毛细管吸入少量空气形成小气泡以防暴沸，同时还起搅拌作用；③蒸馏适用于分离沸点相差较大且互溶的液体混合物，温度计水银球应在蒸馏烧瓶支管口处，冷凝水应下口进上口出；④减压蒸馏可降低馏出物沸点，适用于受热易分解的物质；⑤萃取剂应与原溶剂互不相溶、不反应，且溶质在其中溶解度远大于在原溶剂中的溶解度。,易错：沸石不能中途补加；冷凝水方向与温度计位置是常考点。,一轮 复习讲义 第11讲 物质的分离与提纯 常见离子的检验（学生版）
84c9f9347b-011,,碳中和,CONCEPT_EXPLANATION,碳中和的含义与实现途径,碳中和的定义、提出时间与通过植树造林、节能减排、碳捕集与封存实现零排放。,碳中和概念判断与低碳措施分析,①2020年9月，我国提出争取在2060年前实现碳中和；②碳中和是指直接或间接产生的温室气体排放总量，通过植树造林、节能减排、碳捕集与封存等形式，抵消自身产生的二氧化碳排放量，实现二氧化碳零排放；③其核心是排放与吸收相抵消，而不是完全不排放二氧化碳；④注意与碳达峰区分，推广煤液化、煤气化只能提高煤的利用率，并不能减少二氧化碳排放，不利于实现碳中和。,易错：碳中和是排放与吸收抵消的零排放，煤液化并不能减少CO2排放。,一轮 知识清单 专题03 氮及其化合物（全国通用 学生版）
e0e62d3438-002,,转化率,CONCEPT_EXPLANATION,平衡状态的判断与转化率,各组分量不变、转化率与产率不变可判断达到平衡；转化率是可逆反应达到限度的定量描述。,平衡状态判断与转化率含义,①可逆反应在相同条件下既能向正反应方向进行、同时又能向逆反应方向进行，反应不能进行到底，反应物不能实现完全转化；②达到化学平衡状态时，各组成成分的质量、物质的量、分子数、气体体积、物质的量浓度均保持不变，各组成成分的质量分数、物质的量分数、气体体积分数也保持不变；③反应物的转化率、产物的产率保持不变，可作为判断达到平衡状态的标志之一；④转化率指已转化的量与起始量之比，转化率小于100%说明反应具有可逆性。,易错：转化率不变、浓度不变才能说明达平衡，而浓度相等不一定平衡。,一轮 知识清单 专题02 化学平衡状态 化学平衡的移动（全国通用 学生版）
d361f74c03-015,,同系物,CONCEPT_EXPLANATION,同系物的判断与同分异构体,同系物的定义与判定要点，以及同分异构体数目判断的常用方法。,同系物判定与同分异构体计数,①同系物：结构相似、分子组成上相差一个或若干个CH2原子团的化合物互称为同系物；②判定两要点：官能团种类和数目均相同，且具有相同的通式；③同分异构体：化合物分子式相同、结构不同的现象称为同分异构现象；④同分异构体数目的判断方法：记忆法（4个碳原子的烷烃有2种、5个碳原子的烷烃有3种、6个碳原子的烷烃有5种）、基元法（丁基有4种，则丁醇、戊醛、戊酸也有4种）、替代法（二氯苯与四氯苯同为3种）、等效氢法（同一碳原子上的氢等效、同一碳原子上甲基的氢等效、对称位置碳原子上的氢等效）。,易错：分子式相同而结构不同才是同分异构体；同系物必须官能团相同。,一轮 复习讲义 第01讲 有机化合物的结构特点与研究方法（全国通用 教师版）
7feb6686e1-013,,中和热,CONCEPT_EXPLANATION,中和热与中和热测定,中和热概念的内涵、热化学方程式中的定量要求及中和热测定的注意事项。,中和热概念判断与实验误差分析,①当用热化学方程式表示中和热时，生成H2O的物质的量必须是1 mol；表示燃烧热时，可燃物的物质的量必须为1 mol；②中和热不包括离子在水溶液中的生成热、物质的溶解热以及电解质电离时的热效应；③测定时用碎泡沫塑料及硬纸板的作用是保温隔热，减少热量损失；④为保证酸、碱完全中和，常使碱稍稍过量；⑤用环形玻璃搅拌棒上下搅动溶液，不能用铜丝搅拌棒代替，因为铜传热快、热量损失大；⑥取多次实验t1、t2的平均值代入公式计算，而不是对结果取平均值。,易错：中和热与酸碱用量无关，但必须生成1 mol水；不能取结果平均值。,一轮 知识清单 专题01 化学反应的热效应（全国通用 教师版）
7feb6686e1-001,,反应热,CONCEPT_EXPLANATION,反应热与焓变,反应热与焓变的定义、ΔH正负的规定、焓变的计算与燃烧热的表示。,反应热概念判断与ΔH书写,①反应热：在等温条件下，化学反应体系向环境释放或从环境吸收的热量，称为化学反应的热效应，简称反应热；②焓变：在等压条件下进行的化学反应，其反应热等于反应的焓变，等于生成物的总焓与反应物的总焓之差，用ΔH表示，单位常用kJ·mol－1；③放热反应的ΔH为负值，吸热反应的ΔH为正值；④化学反应ΔH的计算公式为ΔH＝生成物总能量－反应物总能量；⑤燃烧热：由于燃烧反应均是放热反应，用文字表述燃烧热时可不带负号，但用ΔH表示时必须带负号。,易错：ΔH只与始末状态有关，与反应条件、催化剂及反应是否可逆无关。,一轮 知识清单 专题01 化学反应的热效应（全国通用 教师版）
e0e62d3438-005,,催化剂,CONCEPT_EXPLANATION,催化剂与化学平衡的移动,用v—t图像分析催化剂对化学平衡的影响，及勒夏特列原理的适用范围。,催化剂作用判断与平衡移动分析,①加入催化剂时，v正与v逆同等倍数增大，故v正仍然等于v逆，化学平衡不移动，但达到平衡所需时间缩短；②催化剂只改变反应速率，不影响ΔH、不改变平衡转化率；③勒夏特列原理：如果改变影响平衡的一个因素（如温度、压强及参加反应物质的浓度），平衡就向着能够减弱这种改变的方向移动；④适用范围：仅适用于已达到平衡的反应体系，不可逆过程或未达到平衡的可逆过程不能使用；该原理对溶解平衡、电离平衡和水解平衡等所有动态平衡都适用；⑤同时改变多个因素时不能简单用勒夏特列原理判断。,易错：催化剂同等加快正逆反应速率，只能缩短达平衡时间而不能使平衡移动。,一轮 知识清单 专题02 化学平衡状态 化学平衡的移动（全国通用 学生版）
79644b1cee-004,,溶度积,CONCEPT_EXPLANATION,溶度积常数及其影响因素,Ksp的含义、影响因素（温度）及与离子积的比较方法。,沉淀溶解平衡判断与Ksp应用,①以AmBn(s)可逆生成mAn＋(aq)＋nBm－(aq)为例，Ksp＝cm(An＋)·cn(Bm－)，溶度积与离子积的相对大小可判断沉淀的生成、溶解与转化；②内因：难溶物质本身的性质是主要决定因素；③外因中温度是唯一影响Ksp的因素，绝大多数难溶电解质的溶解是吸热过程，升高温度平衡向溶解方向移动，Ksp增大；④加水稀释时平衡向溶解方向移动，但Ksp不变；⑤向平衡体系中加入能与某些离子反应生成更难溶物质、更难电离物质或气体的离子时，平衡向溶解方向移动，但Ksp不变；⑥一般认为溶液中残留离子浓度小于1.0×10－5 mol·L－1时沉淀完全。,易错：Ksp只受温度影响，与沉淀量、离子浓度无关；Ksp小不一定溶解度小。,一轮 知识清单 专题04 沉淀溶解平衡（全国通用 教师版）
ca2b62f148-002,,盐溶液,CONCEPT_EXPLANATION,盐溶液的酸碱性及原因,不同盐溶液酸碱性的实验结论、理论解释与“谁强显谁性”规律。,盐溶液酸碱性判断与水解分析,①实验结论：强酸弱碱盐溶液显酸性，强碱弱酸盐溶液显碱性，强酸强碱盐溶液显中性；②理论分析：NH4Cl溶液中NH4＋与水电离的OH－结合生成弱电解质NH3·H2O，使c(H＋)＞c(OH－)显酸性；CH3COONa溶液中CH3COO－结合H＋生成CH3COOH，使c(OH－)＞c(H＋)显碱性；Na2CO3是二元酸对应的盐，水解分两步进行；③NaCl溶液中盐电离的离子不能与H＋或OH－生成弱电解质，c(H＋)＝c(OH－)显中性；④酸式盐的酸碱性取决于电离与水解程度的相对大小：只电离不水解的显酸性，电离大于水解的显酸性，水解大于电离的显碱性。,易错：NaHCO3、NaHS水解大于电离而显碱性；核心规律是谁强显谁性。,一轮 复习讲义 第03讲 盐类的水解（福建专用 教师版）
735d3d72c5-003,,电负性,METHOD_MODEL,元素周期律与电负性递变,主族元素性质的周期性递变规律及金属性、非金属性强弱的比较方法。,电负性与金属性、非金属性比较,①四个重要关系：电子层数等于周期数，最外层电子数等于主族序数，主族元素最高正化合价等于主族序数（O、F除外），最低负化合价等于主族序数减8；②同周期元素从左到右核电荷数增大、原子半径减小，原子核对最外层电子吸引能力增强，第一电离能和电负性呈增大趋势，金属性减弱、非金属性增强；③同主族元素从上到下电子层数增大、原子半径增大，第一电离能和电负性呈减小趋势，金属性增强、非金属性减弱；④比较非金属性强弱可依据最高价氧化物对应水化物的酸性、气态氢化物的稳定性、单质间的置换反应等。,易错：电负性大者非金属性强，但电负性与第一电离能顺序不完全一致。,一轮 复习讲义 第29讲 元素周期表 元素的性质（学生版）
3d089ae275-009,,芳香烃,CONCEPT_EXPLANATION,芳香烃与苯的同系物,芳香烃的含义与分类、苯的结构与化学性质及苯的同系物通式和性质差异。,芳香烃分类与苯及同系物性质比较,①芳香烃：分子里含有一个或多个苯环的烃，按苯环数目和侧链情况分类；②苯是无色有特殊香味的液体，密度比水小，难溶于水、易溶于有机溶剂；③苯的化学性质：燃烧时火焰明亮有浓烟，与液溴发生取代反应、与浓硝酸发生硝化反应，一定条件下能与H2发生加成反应；④苯的同系物是苯环上的氢原子被烷基取代的产物，通式为CnH2n－6（n≥6）；⑤苯环与烷基相互影响：苯的同系物比苯易发生取代反应，苯环上的甲基能被酸性KMnO4溶液氧化而使溶液褪色。,易错：苯不能使酸性KMnO4褪色，而甲苯可以；侧链氧化需与苯环相连碳上有氢。,一轮 复习讲义 第02讲 烃（黑吉辽蒙专用 教师版）
4ddeefaa27-001,,卤代烃,CONCEPT_EXPLANATION,卤代烃的性质与卤素检验,卤代烃的概念、物理性质、水解与消去反应及卤素原子的检验流程。,卤代烃反应类型与检验实验分析,①概念：卤代烃可看作烃分子中一个或多个氢原子被卤素原子取代后生成的化合物，通式可表示为R—X，官能团是碳卤键；②物理性质：沸点比同碳原子数的烃高，不溶于水、可溶于有机溶剂，一般一氟代烃和一氯代烃比水小，其余比水大；③水解反应：在NaOH水溶液中加热生成醇；消去反应：在NaOH醇溶液中加热生成烯烃，能发生消去要求碳原子数≥2且存在β-H，苯环上的卤素原子不能消去；④检验卤素原子：先加NaOH水溶液加热使其转化为卤素离子，再加稀硝酸酸化，最后加AgNO3溶液，根据沉淀颜色判断；加稀硝酸是为中和过量NaOH，防止生成棕褐色Ag2O沉淀。,易错：检验卤素必须先水解并酸化；消去反应必须有β-H。,一轮 重难点讲义 第57讲 卤代烃 醇 酚（教师版）
4e1924ed00-015,,主要仪器,CONCEPT_EXPLANATION,配制溶液的仪器与容量瓶,配制一定物质的量浓度溶液的主要仪器、容量瓶的结构规格、查漏与使用禁忌。,容量瓶选择与使用正误判断,①主要仪器：托盘天平（或分析天平）、烧杯、玻璃棒、胶头滴管、量筒，以及容量瓶；②容量瓶是配制一定物质的量浓度溶液的专用仪器，瓶上标有温度、容积和刻度线；③选择容量瓶应遵循大而近的原则，所配溶液体积等于或略小于容量瓶的体积，如需配480 mL溶液应选500 mL容量瓶并按500 mL计算溶质质量；④查漏方法：加水、塞瓶塞、倒立观察是否漏水、正立后将瓶塞旋转180°再倒立观察；⑤使用容量瓶注意五不：不能用于溶解固体、不能用于稀释浓溶液、不能加热、不能用作反应容器、不能长期贮存溶液。,易错：容量瓶不能用来溶解或稀释；只能配规定容积的溶液，不能配制任意体积。,一轮 考点精讲精练 专题02 物质的量浓度（学生版）
ad2b24e970-004,,na22,CONCEPT_EXPLANATION,过氧化钠的强氧化性与还原性,从元素化合价角度分析Na2O2的强氧化性、还原性及自身氧化还原反应。,Na2O2氧化还原反应方程式书写,①Na2O2中氧元素为－1价，介于0价与－2价之间，既有氧化性又有还原性，通常表现强氧化性；②表现强氧化性的实例：Na2O2＋SO2=Na2SO4、Na2O2＋Na2SO3＋H2O=Na2SO4＋2NaOH、Na2O2＋H2S=S↓＋2NaOH，能使品红溶液褪色、使滴有酚酞的溶液先变红后褪色；③表现还原性：遇KMnO4等强氧化剂时被氧化，氧化产物为O2；④遇CO2、H2O、H＋时发生自身的氧化还原反应，其中氧元素一部分被氧化为O2、一部分被还原为－2价；⑤1 mol Na2O2与H2O或CO2反应转移1 mol电子。,易错：Na2O2中氧为－1价，与水或CO2反应转移电子数为1 mol而非2 mol。,一轮 复习讲义 第12讲 钠及其重要化合物（学生版）
9da7ad2f4a-032,,卤族元素,CONCEPT_EXPLANATION,卤族元素性质的相似性与递变性,卤素原子结构的相似性与递变性，单质物理性质、与水、碱、金属反应的规律。,卤素单质性质比较与方程式书写,①周期表中的位置：位于第ⅦA族，价电子排布为ns2np5，包括氟、氯、溴、碘、砹等元素；②结构的相似性与递变性决定了性质的相似性和递变性；③物理性质相似性：都有颜色、有毒、在水中溶解度不大、易溶于苯、汽油、四氯化碳等有机溶剂；递变性：从F2到I2单质颜色逐渐加深、熔沸点逐渐升高、密度逐渐增大、在水中溶解度逐渐减小；④与水反应通式X2＋H2O=HX＋HXO（X为Cl、Br、I），而2F2＋2H2O=4HF＋O2反应剧烈；⑤与碱反应通式2NaOH＋X2=NaX＋NaXO＋H2O；⑥与金属反应：F2和所有金属都能反应，Cl2和绝大多数金属反应，I2只与活泼金属反应。,易错：氟与水反应生成O2而非HFO；卤素单质的置换能力F2＞Cl2＞Br2＞I2。,一轮 复习讲义 第01讲 氯及其重要化合物（四川专用 教师版）
841d0e5e17-011,,电解水,METHOD_MODEL,电解水实验与现象分析,以Na2SO4溶液为电解质的电解水实验：装置、现象与电极反应式。,电解水实验现象与电极反应判断,①实验用品：U形管、经烘干活化处理的石墨棒、3～6 V直流电源、鳄鱼夹、导线和开关、电流表，1 mol·L－1 Na2SO4溶液与酚酞溶液；②操作：在U形管中注入Na2SO4溶液并滴入1～2滴酚酞，两边插入石墨棒连接直流电源，闭合开关开始电解；③现象：两极石墨棒均产生气泡，右侧石墨棒附近溶液变红；④阳极反应为2H2O－4e－=4H＋＋O2↑，阴极反应为2H2O＋2e－=2OH－＋H2↑，故阴极区pH不断增大；⑤不能用NaCl固体代替Na2SO4，否则阳极会产生Cl2。,易错：电解水加Na2SO4增强导电性，加NaCl会电解出氯气；阴极区显红色。,一轮 知识清单 专题03 电解池、金属的腐蚀与防护（全国通用 教师版）
cde8b71dd3-015,,原子结构,METHOD_MODEL,核外电子排布的表达方法,原子（离子）结构示意图、电子排布式、简化式、价电子排布与轨道表示式的书写。,电子排布式与轨道表示式书写,①原子或离子结构示意图用圆圈表示原子核并标出核电荷数，用弧线表示电子层及电子数；②构造原理决定电子的填充顺序；③基态原子的电子排布式：将能级上所排布的电子数标注在该能级符号右上角，并按能层从左到右排列，书写时必须按电子层顺序排列；④简化电子排布式：将内层电子排布用相应稀有气体元素符号加方括号表示；⑤离子的电子排布式：原子失电子总是先失最外层电子，再失次外层电子，主族元素一般只失最外层电子，得电子则填充到最外能层未填满的能级上；⑥价电子排布（外围电子排布）是去掉简化式中的稀有气体和中括号所得。,易错：书写电子排布式须按能层顺序而非填充顺序；离子先失最外层电子。,一轮 复习讲义 第02讲 原子结构与性质（湖南专用 教师版）
7f2e13df1b-004,,一氧化氮,CONCEPT_EXPLANATION,氮的氧化物与NO的性质,氮的氧化物的种类、NO与NO2的比较及NO溶于水计算的常用关系式。,氮氧化物性质判断与体积计算,①氮的氧化物：氮元素从＋1价到＋5价都有对应氧化物，如N2O、NO、N2O3、NO2（或N2O4）、N2O5，其中N2O5、N2O3分别是硝酸、亚硝酸的酸酐；N2O俗称笑气；②NO是无色气体，难溶于水，能与血红蛋白结合使人中毒，在空气中易被氧化为红棕色的NO2，故只能用排水法收集，不能用排空气法；③NO2是红棕色气体，与水反应3NO2＋H2O=2HNO3＋NO，故只能用向上排空气法收集；④NO2与N2O4存在平衡2NO2可逆生成N2O4，因此实验测得NO2的平均相对分子质量总大于46；⑤序号计算关系式：4NO2＋O2＋2H2O=4HNO3、4NO＋3O2＋2H2O=4HNO3。,易错：验证无色气体为NO的方法是通过O2后变红棕色；NO只能用排水法收集。,一轮 复习讲义 第03讲 氮及其重要化合物（全国通用 教师版）
9bf6d767cc-003,,二氧化氮,CONCEPT_EXPLANATION,氮氧化物的性质与溶于水规律,NO与NO2的性质比较、氮氧化物溶于水的几种情况及相关计算关系式。,氮氧化物溶于水计算与收集方法选择,①氮有多种价态的氧化物，如N2O、NO、N2O3、NO2（或N2O4）、N2O5，其中N2O5、N2O3分别是硝酸、亚硝酸的酸酐；②NO2是红棕色气体，既有氧化性又有还原性且以氧化性为主，能使湿润的淀粉碘化钾试纸变蓝；③NO只能用排水法收集，NO2只能用向上排空气法收集；④NO2或NO2与N2的混合气体溶于水时3NO2＋H2O=2HNO3＋NO，可依据气体体积变化差计算；⑤NO2与O2混合溶于水时4NO2＋O2＋2H2O=4HNO3；⑥NO与O2同时通入水中时总反应为4NO＋3O2＋2H2O=4HNO3。,易错：NO2不能用排水法收集；体积差计算要注意剩余气体的成分。,一轮 复习讲义 第03讲 氮及其重要化合物（黑吉辽蒙专用 学生版）
ed230e0ad8-004,,吸热反应,CONCEPT_EXPLANATION,放热反应与吸热反应,两类反应的能量与ΔH判据、键能判据、常见实例及与反应条件、活化能的关系。,反应吸放热判断与图像分析,①放热反应：释放热量的化学反应，反应物的总能量大于生成物的总能量，体系能量降低，ΔH＜0；②吸热反应：吸收热量的化学反应，反应物的总能量小于生成物的总能量，体系能量升高，ΔH＞0；③从键能角度判断：断键吸收的总能量与成键释放的总能量的相对大小决定吸放热；④化学反应的本质是旧化学键断裂和新化学键形成，任何化学反应都具有热效应；⑤不能根据反应条件判断吸放热，需要加热才能进行的反应不一定是吸热反应；⑥有能量变化的过程不一定是吸热或放热反应，如水结成冰放热但不属于放热反应；⑦催化剂能降低反应所需活化能，但不影响焓变的大小。,易错：反应是否需加热不能作为吸放热的判据；催化剂不改变ΔH。,一轮 复习讲义 第01讲 化学反应的热效应（全国通用 教师版）
7feb6686e1-008,,主要依据,CONCEPT_EXPLANATION,反应热计算的依据,计算反应热的主要依据与判断反应热大小的常见出发点。,反应热计算思路选择,①主要依据包括热化学方程式、键能、盖斯定律及燃烧热、中和热、反应物和生成物的总能量等；②依据热化学方程式计算时，反应热与反应物和生成物各物质的物质的量成正比；③依据化学键断裂与形成过程中的能量变化计算时，ΔH等于反应物的化学键断裂吸收的能量减去生成物的化学键形成释放的能量，需注意断键和成键的总数；④依据盖斯定律计算时，反应热只与始态和终态有关而与途径无关；⑤依据燃烧热计算时Q(放)＝n(可燃物)×|ΔH|；⑥还可依据比热公式Q＝c·m·ΔT计算。,易错：断键吸收与成键释放要按总数目计，不能用部分键能代替。,一轮 知识清单 专题01 化学反应的热效应（全国通用 教师版）
45d8808041-008,,主要方法,METHOD_MODEL,反应热计算的方法与盖斯定律,根据热化学方程式、总能量、键能、盖斯定律、燃烧热与比热公式计算反应热的方法。,反应热计算与盖斯定律应用,①根据热化学方程式计算：反应热与反应物和生成物各物质的物质的量成正比；②根据反应物和生成物的总能量计算：ΔH＝E生成物－E反应物；③依据键能计算：ΔH＝反应物化学键断裂吸收的能量－生成物化学键形成释放的能量；④根据盖斯定律计算：化学反应的反应热只与反应的始态和终态有关而与途径无关，分步反应的反应热之和等于一步完成时的反应热；应用盖斯定律常用热化学方程式相加或相减、合理设计反应途径两种方法；⑤根据燃烧热计算Q(放)＝n(可燃物)×|ΔH|；⑥根据比热公式计算Q＝c·m·ΔT。,易错：盖斯定律中方程式相加减时ΔH必须同步处理并注意系数。,一轮 知识清单 专题01 化学反应的热效应（全国通用 学生版）
b8ae75e42f-014,,主要因素,CONCEPT_EXPLANATION,影响化学反应速率的因素,内因（反应物本身性质）是决定因素，外因包括浓度、压强、温度、催化剂等。,反应速率影响因素分析,①内因：反应物本身的性质是影响化学反应速率的决定因素，相同条件下卤素单质与H2反应的速率大小关系为F2＞Cl2＞Br2＞I2，镁、铝、锌、铁与稀硫酸反应的速率大小关系为Mg＞Al＞Zn＞Fe；②外因（其他条件不变，只改变一个条件）：浓度——增大反应物浓度反应速率增大；③压强——对有气体参加的反应，改变压强可改变化学反应速率；④温度——升高温度反应速率增大，温度每升高10 ℃反应速率通常增大为原来的2～4倍；⑤催化剂——可改变化学反应速率，一般指正催化剂；⑥其他因素：反应物颗粒大小、构成微小原电池、光、超声波、激光等也能影响反应速率。,易错：固体和纯液体的浓度可视为常数，改变其用量不影响反应速率。,一轮 复习讲义 第01讲 化学反应速率及其影响因素（福建专用 教师版）
e0e62d3438-001,,化学平衡,CONCEPT_EXPLANATION,化学平衡状态及其特征,可逆反应的特征、化学平衡状态的概念与“逆、等、动、定、变”五特征。,平衡状态判断与特征辨析,①可逆反应：在相同条件下，既能向正反应方向进行，同时又能向逆反应方向进行的反应；其特征是同一条件下正逆反应同时发生、同时存在，反应不能进行到底，反应物不能实现完全转化，反应达到限度时反应仍在进行、没有停止；②化学平衡状态：在一定条件下的可逆反应，当正、逆反应的速率相等时，反应物和生成物的浓度均保持不变，即体系的组成不随时间而改变，表明反应中物质的转化达到了限度；③五特征：逆——研究对象为可逆反应；等——v正等于v逆；动——化学平衡是动态平衡，v正等于v逆且不等于0；定——各组分的浓度保持不变；变——条件改变时化学平衡状态可能发生移动。,易错：平衡时反应并未停止，v正与v逆均不为0；浓度相等不一定达平衡。,一轮 知识清单 专题02 化学平衡状态 化学平衡的移动（全国通用 学生版）
ac039fce3c-001,,聚合反应,CONCEPT_EXPLANATION,合成高分子与聚合反应,单体、链节、聚合度的含义，合成高分子的加聚与缩聚两个基本反应。,聚合反应类型判断与单体分析,①高分子的结构特点：单体是能聚合成高分子的小分子化合物；链节是高分子中化学组成和结构均可以重复的单位；聚合度指一个高分子化合物中结构单元的总数，表示形成该高分子时反应掉的单体数；②高分子的分类及性质特点中，塑料、合成纤维、合成橡胶又被称为三大合成材料；③合成高分子的两个基本反应是加聚反应和缩聚反应；④加聚反应由含不饱和键的单体相互加成而成，无小分子生成；⑤缩聚反应由单体间脱去小分子（如水）而成，如二元醇与二元酸缩聚成高聚酯、氨基酸缩聚成多肽。,易错：加聚无小分子生成而缩聚有小分子生成，是判断反应类型的依据。,一轮 重难点讲义 第60讲 合成高分子 有机合成路线设计（教师版）
138d8deb9f-006,,酯化反应,CONCEPT_EXPLANATION,酯化反应的方程式书写,一元与多元羧酸、醇之间酯化反应方程式的书写规律及酯的通性。,酯化方程式书写与产物判断,①酯化反应是羧酸与醇在浓硫酸、加热条件下生成酯和水的反应，属于取代反应；②一元羧酸与多元醇按物质的量之比1∶1酯化生成酯和水，如CH3COOH＋HOCH2CH2OH→CH3COOCH2CH2OH＋H2O；③多元羧酸与一元醇酯化，如HOOC—COOH与2分子乙醇生成二酯和水；④多元羧酸与多元醇可生成环酯或高聚酯，羟基酸自身也能生成环酯或高聚酯；⑤酯的密度一般小于水，难溶于水、易溶于有机溶剂，低级酯通常有芳香气味；⑥酯在酸性条件下水解可逆，在碱性条件下水解彻底。,易错：酯化反应是可逆反应；多元醇与多元酸可生成环酯或高聚物。,一轮 重难点讲义 第58讲 醛 酮 羧酸 酯 酰胺（教师版）
6014828781-003,,一般步骤,METHOD_MODEL,有机化合物命名的一般步骤,选母体、编序号、写名称的命名步骤及系统命名法中四种字的含义。,有机化合物命名与名称正误判断,①命名的一般步骤为选母体、编序号、写名称；②烷烃命名分习惯命名法与系统命名法；③含官能团的有机化合物按系统命名法命名时，母体为含官能团的最长碳链，按官能团和取代基位次最小的原则编号；④苯的同系物命名时苯环作为母体，其他基团作为取代基，苯环上二元取代物可分别用邻、间、对表示；系统命名时将苯环上的6个碳原子编号，以某个取代基所在碳原子的位置为1号，选取最小位次号给其他取代基编号；⑤酯的命名先写酸的名称再写醇的名称，后将醇改为酯；⑥系统命名法中四种字：烯、炔、醛、酮、酸、酯等指官能团，二、三、四等指相同取代基或官能团的个数，1、2、3等指官能团或取代基的位置，甲、乙、丙、丁等指主链碳原子个数。,易错：官能团必须编入母体链并使其位次最小；酯命名顺序不能颠倒。,一轮 复习讲义 第01讲 有机化合物的结构特点与研究方法（四川专用 教师版）
0bf385ef55-003,,命名原则,CONCEPT_EXPLANATION,有机化合物命名的原则,选母体与编序号的原则，以及各类有机物命名的通用要点。,有机物命名正误判断,①选母体时：若官能团中没有碳原子，则母体的主链必须包含与官能团相连接的碳原子；若官能团含有碳原子，则母体的主链必须包含这些官能团上的碳原子；②编序号时：让官能团或取代基的位次最小；③烷烃按习惯命名法与系统命名法命名；④苯的同系物以苯环为母体，其他基团为取代基，二元取代物可用邻、间、对表示，系统命名时以某个取代基所在碳原子的位置为1号并选取最小位次号给其他取代基编号；⑤酯的命名先写酸的名称再写醇的名称，后将醇改为酯；⑥理解系统命名法中烯、炔、醛、酮、酸、酯等字表示官能团，甲、乙、丙、丁等表示主链碳原子个数。,易错：母体必须包含官能团碳原子；位次最小原则是编号的核心。,一轮 复习讲义 第01讲 有机化合物的结构特点与研究方法（四川专用 学生版）
9da7ad2f4a-035,,海水资源,METHOD_MODEL,海水资源的开发利用,氯碱工业、海水提溴的空气吹出法流程与海带提碘的实验步骤及原理。,海水资源利用流程分析与方程式书写,①氯的提取——氯碱工业：电解NaCl溶液，工业上用阳离子交换膜电解槽将阳极区与阴极区分隔，避免Cl2与H2、NaOH反应；阳极区Cl－放电生成Cl2，少量Cl2溶于水使阳极区呈酸性；②海水提溴常用空气吹出法：海水晒盐和海水淡化过程中Br－得到浓缩；通入Cl2将Br－氧化为Br2：Cl2＋2Br－=Br2＋2Cl－；利用溴的挥发性，通入热空气或水蒸气吹出溴蒸气并用SO2吸收：Br2＋SO2＋2H2O=2HBr＋H2SO4；再用Cl2将HBr氧化得到产品溴：2HBr＋Cl2=2HCl＋Br2；③海带提碘：灼烧、浸泡、过滤得含I－的滤液，加氧化剂将I－氧化为I2，I2使淀粉变蓝。,易错：提溴分两步氧化，富集用SO2吸收；离子方程式注意Cl2的还原产物。,一轮 复习讲义 第01讲 氯及其重要化合物（四川专用 教师版）
