chunk_id,midx,node_slug,type,title,summary,applicability,content,boundary,note
162fe731c5-012,,硅及其化合物的-七大-误区,MISCONCEPTION_GUIDE,硅及其化合物的七大误区,氢氟酸用塑料瓶保存、碱液瓶用橡皮塞、SiO2属酸性氧化物、坩埚选择等七处易错点。,硅及其化合物易错点辨析,①玻璃中含SiO2，盛放碱液的试剂瓶用橡皮塞而不用玻璃塞，因SiO2与碱反应生成的Na2SiO3有黏性。②氢氟酸能与玻璃中的SiO2反应、可用于雕刻玻璃，故应保存在塑料瓶或铅皿中。③SiO2是H2SiO3的酸酐，但不与水反应，不能用SiO2直接制备H2SiO3。④不能依据2C+SiO2===Si+2CO↑说明C的还原性比Si强，也不能依据SiO2+Na2CO3===Na2SiO3+CO2↑说明SiO2水化物的酸性强于H2CO3，这类反应靠气体逸出推动。⑤SiO2与NaOH溶液、HF溶液都能反应，但不属于两性氧化物。⑥制光导纤维用SiO2，制芯片用晶体硅。⑦熔融NaOH只能用铁坩埚。,SiO2既能与NaOH溶液又能与HF反应，但不属于两性氧化物，仍属酸性氧化物。,专题04 碳、硅及无机非金属材料（高效培优讲义）（学生版）
64bd06eed2-006,,分析图像书写热化学方程式,METHOD_MODEL,由能量图像写热化学方程式,由图读反应物与生成物的总能量差得ΔH，注明聚集状态与化学计量数，放热为负、吸热为正。,能量图像与热化学方程式书写,①由能量图像书写热化学方程式的关键是读出反应物与生成物的总能量差：ΔH等于生成物总能量减去反应物总能量，生成物总能量低时为放热反应、ΔH<0，反之ΔH>0。②书写时必须注明物质的聚集状态(g、l、s)，ΔH的数值与化学计量数相对应，单位为kJ·mol−1。③若图像给出的是反应过程中的能量变化，要先确定图中哪一方向是正反应。④示例：NO2和CO反应生成CO2和NO的能量变化示意图中生成物能量低于反应物，其热化学方程式为NO2(g)+CO(g)===NO(g)+CO2(g) ΔH=−234 kJ·mol−1。⑤同一反应若改变物质状态或化学计量数，ΔH的数值也要相应改变。,ΔH与化学计量数成正比，物质状态不同时ΔH数值不同，书写时不能漏标状态。,第01讲 化学反应的热效应（学生版）
d63da64959-035,,有关分子的性质的易混易错点,MISCONCEPTION_GUIDE,分子性质的易混易错点,稳定性由化学键决定而与分子间作用力无关；范德华力与氢键影响熔点沸点等物理性质。,分子结构与性质的辨析题,①稳定性指化学性质，受分子内化学键强弱影响；分子间作用力影响的是物理性质，如熔、沸点和溶解度。②一般来说，组成和结构相似的物质，随着相对分子质量的增加，范德华力逐渐增大。③范德华力主要影响物质的熔点、沸点等物理性质，范德华力越强，物质的熔点、沸点越高。④分子间氢键对物质性质的影响主要表现为使物质的熔、沸点升高，对电离和溶解度等产生影响，氢键具有方向性和饱和性。⑤H2O比H2S稳定是因为O—H键能大于S—H键能，而不是因为水分子间存在氢键。⑥卤素单质的熔、沸点随相对分子质量增大而升高，但卤化氢中HF因分子间氢键而反常。,不能把分子的稳定性与水分子间氢键、范德华力的大小混为一谈，稳定性属于化学性质。,知识清单 专题03 化学键 分子结构与性质（学生版）
21b5cf973a-007,,平衡类问题需考虑的几个方面,METHOD_MODEL,平衡类问题需考虑的几个方面,化工生产选条件要兼顾原料来源与除杂、循环利用、产物污染与酸碱性、压强及多平衡体系的影响。,化工生产条件选择与多平衡分析,①化工生产适宜条件选择的一般原则：既要考虑反应速率和平衡转化率，又要考虑催化剂活性、设备要求和生产成本。②平衡类问题需考虑的几个方面：原料的来源与除杂，尤其要关注杂质对平衡的影响；原料的循环利用；产物的污染处理；产物的酸碱性对反应的影响；参加反应的物质的压强对平衡造成的影响；改变外界条件对多平衡体系的影响。③分析多平衡体系时要注意主反应与副反应的相互制约，同一条件变化对不同反应的方向和程度影响不同，不能只用一个平衡孤立判断。④选择温度还要兼顾催化剂活性，温度过高会使催化剂活性降低、副反应增多，产率反而下降。,压强改变只对气体分子数改变的反应影响平衡，分析多平衡体系时不能只考虑其中一个反应。,知识清单 专题04 化学反应的方向 化学反应的调控（学生版）
be450e5021-021,,关于化学反应速率易错易混点,MISCONCEPTION_GUIDE,化学反应速率易错点,速率是平均速率且取正值；不同物质表示的数值可不同但意义相同，比较时必须换算为同一物质。,化学反应速率的计算与比较,①由v=Δc/Δt计算得到的是某段时间内的平均速率，而不是瞬时速率。②无论用反应物还是生成物表示，化学反应速率均取正值。③同一反应用不同物质表示时其数值可能不同，但表示的意义相同，因此一定要标明是哪种具体物质的反应速率。④不同物质表示的速率之比等于化学方程式中对应物质的化学计量数之比，如N2+3H2⇌2NH3中v(N2)∶v(H2)∶v(NH3)=1∶3∶2。⑤固体和纯液体的浓度可视为常数，一般不用它们的浓度变化表示反应速率。⑥比较反应速率大小时必须先换算成同一种物质或按计量数归算，不能直接比较数值大小。,不同物质表示的速率数值不可直接比较，需按化学计量数换算为同一物质后再比较。,知识清单 专题01 化学反应速率及其影响因素（教师版）
466de1195b-014,,有关化学平衡常数易混易错点,MISCONCEPTION_GUIDE,化学平衡常数易错点,K只受温度影响；正逆反应K互为倒数、计量数改变K按幂变化；Kp计算需先求分压再代入。,平衡常数的意义、表达式与计算,①平衡常数表达式中必须是各物质的平衡浓度，不能用任一时刻的浓度。②增大反应物浓度使平衡正向移动，但K不变；K只受温度影响，与浓度、压强和催化剂无关。③升温时吸热反应的K增大、放热反应的K减小；K改变说明温度一定变化，平衡一定移动，但平衡移动不一定伴随K改变。④一个可逆反应的正反应K正与逆反应K逆互为倒数。⑤催化剂能改变反应速率，但不能改变平衡常数。⑥压强平衡常数Kp的计算流程：先用三段式算出各气体的起始量、变化量和平衡量，再算物质的量分数或体积分数，然后由p(分压)=p(总压)×体积分数求各组分分压，最后代入表达式计算Kp。,平衡常数改变一定由温度变化引起；平衡移动不一定改变K，如加压使平衡移动时K不变。,知识清单 专题03 化学平衡常数及相关计算（教师版）
30a632ab5e-017,,微粒浓度的大小比较理论依据,METHOD_MODEL,微粒浓度大小比较的理论依据,用电离理论和水解理论判断浓度次序，再借电荷守恒、元素守恒和质子守恒建立等量关系。,溶液中微粒浓度大小比较题,①电离理论：弱电解质的电离是微弱的，产生的微粒非常少，同时还要考虑水的电离，如氨水中c(NH3·H2O)>c(OH−)>c(NH4+)；多元弱酸分步电离且以第一步为主，如H2S中c(H2S)>c(H+)>c(HS−)>c(S2−)。②水解理论：弱离子的水解损失是微量的(相互促进的除外)，如NH4Cl溶液中c(Cl−)>c(NH4+)>c(H+)>c(NH3·H2O)；多元弱酸根分步水解且以第一步为主。③三种守恒建立定量关系：电荷守恒指阳离子所带电荷总数等于阴离子所带电荷总数；物料守恒指某元素在变化前后总量不变；质子守恒指得到的质子数等于失去的质子数，可由前两个守恒式加减得到。,电荷守恒式中各离子浓度前必须乘以所带电荷数，质子守恒可由另两个守恒式加减得到。,一轮 复习讲义 第03讲 盐类的水解（学生版）
6a488d0c96-013,,六种盐溶液蒸干后产物的判断,METHOD_MODEL,六种盐溶液蒸干产物的判断,按水解程度与产物挥发性分六类判断：析出原溶质、弱碱、结晶水合物、气体、新盐或氧化产物。,盐溶液蒸干与灼烧产物判断,①析出原来溶质：强酸强碱盐如Na2SO4、NaCl的溶液蒸干后仍得到原溶质。②析出弱碱：挥发性强酸与难溶性弱碱生成的盐，如AlCl3、FeCl3溶液蒸干时HCl挥发、水解彻底，得到Al(OH)3、Fe(OH)3。③析出结晶水合物：如CuSO4、KAl(SO4)2溶液蒸干得到胆矾、明矾。④全部分解为气体：水解产物为易分解的盐，如(NH4)2CO3蒸干时全部分解为气体。⑤分解析出新盐：热稳定性差的盐受热分解，如NaHCO3分解得到Na2CO3。⑥析出氧化产物：FeCl2、Fe(NO3)2中Fe2+易被氧化为Fe3+，蒸干得到Fe(OH)3，灼烧后最终产物为Fe2O3。,要同时考虑水解程度与产物的挥发性；FeCl2会先被氧化再水解，灼烧后最终得到Fe2O3。,知识清单 专题03 盐类的水解（学生版）
9129741016-011,,芳香烃的用途及对环境的影响,CONCEPT_EXPLANATION,芳香烃的用途与环境影响,苯、甲苯、二甲苯、乙苯是重要化工原料，苯为良好溶剂；装饰材料与烟雾中的苯危害健康。,芳香烃用途与苯的环境危害,①芳香烃的用途：苯、甲苯、二甲苯、乙苯等都是重要的有机化工原料，苯还是一种重要的有机溶剂。②芳香烃对环境的影响：油漆、涂料、复合地板等装饰材料会挥发出苯等有毒有机物，秸秆、树叶等物质不完全燃烧形成的烟雾以及香烟的烟雾中含有较多的芳香烃，对环境和健康产生不利影响。③苯及其同系物都含苯环，一定条件下能发生溴代、硝化和催化加氢反应；由于苯环与烷基的相互影响，甲苯中甲基使苯环上邻位、对位的氢原子活化而更易被取代(如与浓硝酸、浓硫酸混合加热生成TNT)，苯环使烷基活化而能被酸性KMnO4溶液氧化。④苯乙烯、萘、蒽等属于其他芳香烃。,苯不能使酸性KMnO4溶液褪色，而甲苯可以，体现苯环对侧链烷基的活化作用。,知识清单 专题02 烃（教师版）
0fc99142ee-004,,糖类的结构和性质易混易错点,CONCEPT_EXPLANATION,糖类的组成、分类与性质,糖类由C、H、O组成，分单糖、二糖、多糖；淀粉与纤维素不互为同分异构体，水解产物均为葡萄糖。,糖类组成分类与水解实验,①组成：糖类由C、H、O三种元素组成，大多可用通式Cn(H2O)m表示，结构上是多羟基醛、多羟基酮及它们的脱水缩合物。②分类：按能否水解及水解产物分为单糖、二糖和多糖；葡萄糖与果糖是单糖，蔗糖与麦芽糖是二糖，淀粉与纤维素是多糖，淀粉与纤维素因n值不同不互为同分异构体。③主要性质：葡萄糖含醛基，能发生银镜反应、与新制Cu(OH)2反应，也能催化加氢；蔗糖水解生成葡萄糖和果糖；淀粉、纤维素在酸或酶催化下水解，最终产物都是葡萄糖。④淀粉水解程度的判断：用碘水检验淀粉是否有剩余，用银氨溶液或新制Cu(OH)2检验葡萄糖，检验前必须先用NaOH溶液中和水解液至碱性。,检验淀粉水解产物葡萄糖前必须先中和作催化剂的酸，否则酸会破坏银氨溶液或新制Cu(OH)2。,专题14 有机化学基础（四）（教师版）
a18e148bcb-001,,蛋白质和氨基酸的结构与性质,CONCEPT_EXPLANATION,氨基酸与蛋白质的结构性质,氨基酸含氨基和羧基而具两性，可脱水成肽；蛋白质由氨基酸缩聚而成，含C、H、O、N、S等元素。,氨基酸成肽与蛋白质组成,①氨基酸的结构特点：分子中既含有氨基(—NH2)又含有羧基(—COOH)，α-氨基酸的通式为RCH(NH2)COOH，常见的有氨基乙酸(甘氨酸)、2-氨基丙酸(丙氨酸)、苯丙氨酸等。②氨基酸的主要性质：氨基显碱性、羧基显酸性，具有两性，既能与酸反应又能与碱反应。③成肽反应：两个氨基酸分子(可以相同也可以不同)彼此脱水缩合生成含有肽键的二肽，多个氨基酸分子脱水生成多肽，相对分子质量在10000以上并具有一定空间结构的多肽称为蛋白质。④蛋白质由不同氨基酸脱水缩聚形成，结构复杂，含有C、H、O、N、S等元素，属于天然有机高分子，水解的最终产物为α-氨基酸。⑤氨基酸、多肽和蛋白质之间可以相互转化。,成肽时氨基脱氢、羧基脱羟基，二肽分子中仍保留一个氨基和一个羧基。,第29讲 糖类 油脂 蛋白质 高分子材料（学生版）
581fb521c0-011,,有关合成高分子的易混易错点,CONCEPT_EXPLANATION,合成高分子的性质与分类,高分子分塑料、合成纤维、合成橡胶等；线型高分子有热塑性可溶，网状高分子有热固性难溶。,高分子材料的分类与性质,①按用途高分子材料可分为塑料、合成纤维、合成橡胶、涂料、黏合剂等，其中塑料、合成纤维、合成橡胶合称“三大合成材料”。②溶解性：线型高分子(如有机玻璃)能溶解在适当的有机溶剂中；网状结构高分子(如硫化橡胶)不溶于有机溶剂，只有一定程度的溶胀。③热塑性和热固性：线型高分子具有热塑性(如聚乙烯)，网状结构高分子具有热固性(如电木、硫化橡胶)，热固性塑料只能一次成型。④高分子材料的强度一般比较大，电绝缘性通常良好。⑤单体形成聚合物的过程是化学变化，聚合物是新物质，其性质与单体不同；线型结构的高分子可以转化为网状结构的高分子。⑥高分子的相对分子质量不确定，高分子材料都是混合物。,线型高分子有热塑性且能溶于适当溶剂，网状高分子有热固性且不溶于任何溶剂，二者性质不同。,第九章 第7讲 合成高分子
e0e62d3438-013,,关于化学平衡状态的易错易混点,MISCONCEPTION_GUIDE,化学平衡状态的易错点,达平衡时转化率低于100%；正逆速率相等指同一物质；组分浓度保持不变但不一定相等。,化学平衡状态的判断,①可逆反应不等同于可逆过程：可逆过程包括物理变化和化学变化，而可逆反应属于化学变化。②可逆反应体系中，反应物不能全部转化为生成物，生成物也不能完全转化为反应物，故转化率低于100%。③化学平衡状态是该条件下的反应限度，平衡既可从正反应方向建立，也可从逆反应方向建立。④达到平衡时正、逆反应速率相等，指的是同一物质的消耗速率与生成速率相等；若用不同物质表示，速率数值不一定相等。⑤达到平衡时各组分的浓度、百分含量保持不变，但不一定相等。⑥判断的关键是看所给物理量是否随反应进行而改变，如恒温恒容下2SO2+O2⇌2SO3体系平均相对分子质量不变时已达平衡。,用不同物质表示正逆速率时需按化学计量数换算后再比较，不能直接看数值是否相等。,知识清单 专题02 化学平衡状态 化学平衡的移动（学生版）
b0471d5c46-005,,根据反应事实判断性质的强弱,METHOD_MODEL,根据反应事实判断性质强弱,氧化性还原性强弱取决于得失电子难易；可由方程式、活动性顺序、反应条件与反应程度判断。,氧化性还原性强弱的判断,①氧化性是得电子的性质，还原性是失电子的性质，其强弱取决于得、失电子的难易程度，与得、失电子数目的多少无关。②依据化学方程式判断：氧化剂大于氧化产物，还原剂大于还原产物。③依据金属、非金属的活动性顺序判断强弱。④依据反应条件及反应的剧烈程度判断：反应条件要求越低、反应越剧烈，对应物质的氧化性或还原性越强，如由2Na+2H2O===2NaOH+H2↑与Mg+2H2O===Mg(OH)2+H2↑可推知还原性Na>Mg。⑤依据反应程度判断：相同条件下不同氧化剂作用于同一种还原剂，氧化产物价态高的其氧化性强，如由2Fe+3Cl2===2FeCl3推知氧化性Cl2>S。,由反应事实比较强弱时须条件相同，条件不同(如浓度、酸碱性)时结论可能相反。,第03讲 氧化还原反应（举一反三讲义）（学生版）
ba84dd3a28-025,,氧化性-还原性强弱比较易错点,MISCONCEPTION_GUIDE,氧化性还原性强弱比较易错点,强弱与化合价高低、得失电子数目无必然关系；有氧化性与还原性的物质不一定能反应。,氧化性还原性强弱的辨析,①氧化性或还原性的强弱与元素化合价的高低无必然关系，如HClO的氧化性强于HClO4。②其强弱与得失电子数目的多少也无必然关系：铝在反应中失去3个电子，钠只失去1个电子，但钠的还原性比铝强。③具有氧化性的物质与具有还原性的物质不一定能发生氧化还原反应，如SO2具有还原性、浓硫酸具有氧化性，但二者不发生氧化还原反应。④难失电子的物质不一定易得电子，如稀有气体。⑤反应KClO3+6HCl(浓)===KCl+3Cl2↑+3H2O中生成1 mol Cl2时转移的电子不是2 mol。⑥向H2O2溶液中滴加FeCl3溶液产生气泡是Fe3+催化H2O2分解，不能说明FeCl3具有氧化性。,强弱的比较依据是得失电子的难易程度，与化合价高低和得失电子数目都无关。,知识清单 专题03 氧化还原反应（教师版）
9129741016-021,,芳香烃的结构和性质易混易错点,MISCONCEPTION_GUIDE,芳香烃结构与性质易错点,苯使溴水褪色是萃取而非取代；苯邻二取代物只有一种；侧链光照取代、苯环需铁催化。,芳香烃结构与性质辨析,①苯的同系物只含有一个苯环，且侧链为烷烃基；芳香烃不一定是苯的同系物。②往溴水中加入适量苯，苯萃取了溴水中的溴而使溴水层颜色变浅，没有发生化学反应。③苯不能使酸性KMnO4溶液褪色，而甲苯可以，体现苯环对侧链烷基的活化作用，故可用酸性KMnO4溶液鉴别苯和甲苯。④苯环上的碳碳键完全相同，6个氢原子处于相同的化学环境，故苯的邻二取代物只有一种。⑤苯的同系物侧链类似甲烷，光照条件下可与溴发生取代反应；若要取代苯环上的氢原子则需要铁作催化剂。⑥苯与H2加成生成环己烷不能说明苯分子中存在碳碳双键，苯分子中含有大π键。⑦受甲基影响，甲苯与浓硝酸、浓硫酸混合加热可生成TNT。,苯使溴水褪色属于萃取，不是取代反应；苯不能使酸性KMnO4溶液褪色而甲苯可以。,知识清单 专题02 烃（教师版）
46e6110aa6-001,,卤代烃的结构和性质易混易错点,CONCEPT_EXPLANATION,卤代烃的水解与消去反应,卤代烃是非电解质，水解用强碱水溶液、消去用强碱醇溶液；邻位碳无氢则不能消去。,卤代烃性质与卤素原子检验,①卤代烃是烃分子中的氢原子被卤素原子取代后的产物，含卤原子，属于非电解质，在水中不能电离出卤素离子。②水解反应(取代反应)：在强碱的水溶液、加热条件下发生，R—X+NaOH→R—OH+NaX。③消去反应：在强碱的醇溶液、加热条件下，相邻两个碳原子间脱去HX生成含不饱和键的化合物；能发生消去反应的卤代烃，与卤素相连的碳原子必须有邻位碳原子，且邻位碳原子上必须有氢原子，如CH3Cl不能发生消去反应。④检验卤素原子：先加NaOH溶液使卤代烃水解，再用稀硝酸酸化，最后加AgNO3溶液，根据沉淀颜色判断。⑤有机合成中引入卤素原子常用加成反应而不用取代反应，因为光照下取代的产物不唯一。,卤代烃不能直接电离出X−，必须水解后经稀硝酸酸化再加AgNO3才能检验卤素原子。,第九章 第3讲 卤代烃、醇和酚（讲义及教师版）
46e6110aa6-008,,醇和酚的结构和性质易混易错点,CONCEPT_EXPLANATION,醇与酚的结构性质差异,羟基连苯环为酚、连链烃基为醇；苯酚弱酸性不能使石蕊变红，遇FeCl3显紫色。,醇酚的辨别与苯酚性质,①类别判断：羟基连在苯环上属于酚，连在链烃基上属于醇，酚与芳香醇不是同系物。②醇分子间能形成氢键，故相对分子质量相近的醇沸点高于烷烃。③醇的消去反应条件是浓硫酸、加热，且与羟基相连碳原子的邻位碳上必须有氢原子；醇分子内脱水是消去反应，分子间脱水是取代反应。④苯酚由于苯环对羟基的影响，羟基上的氢更活泼，能微弱电离显弱酸性(C6H5OH⇌C6H5O−+H+)，俗称石炭酸，但酸性很弱，不能使石蕊试液变红。⑤苯酚与浓溴水反应生成2，4，6-三溴苯酚白色沉淀，实验时浓溴水必须过量、苯酚少量；1 mol苯酚最多与3 mol Br2发生取代反应。⑥苯酚遇FeCl3溶液显紫色，可用于酚类物质的检验。,苯酚酸性弱不能使石蕊试液变红；与浓溴水反应时溴水必须过量才能观察到白色沉淀。,第九章 第3讲 卤代烃、醇和酚（讲义及教师版）
044d85b5d2-001,,醛和酮的结构和性质易混易错点,CONCEPT_EXPLANATION,醛和酮的加成与氧化反应,醛可加氢还原、与HCN加成和羟醛缩合；银镜反应与新制Cu(OH)2反应必须在碱性条件下。,醛酮的化学性质与检验,①醛、酮的加成反应：催化加氢生成醇，如CH3CHO+H2→CH3CH2OH；醛、酮还能与HCN等含极性键的分子加成。②羟醛缩合：含α-H的醛在稀碱(10% NaOH)作用下对碳氧双键加成生成β-羟基醛，加热后再消去脱水。③银镜反应：乙醛与银氨溶液水浴加热生成银镜，CH3CHO+2[Ag(NH3)2]OH→CH3COONH4+3NH3+2Ag↓+H2O。④与新制Cu(OH)2悬浊液反应时碱必须过量且加热煮沸，生成砖红色Cu2O沉淀。⑤甲醛的结构相当于含有两个醛基，1 mol HCHO与足量银氨溶液反应可生成4 mol Ag；35%~40%的甲醛水溶液俗称福尔马林。,银镜反应和与新制Cu(OH)2的反应都要求碱性环境，酸会破坏试剂使实验失败。,第九章 第4讲 醛 酮（讲义及教师版）
5cfa9e1433-006,,铝及其化合物之间的性质与应用,METHOD_MODEL,铝及其化合物的转化关系,铝三角中Al3+、Al(OH)3、AlO2−随碱或酸用量互相转化；制备Al(OH)3应用氨水或CO2。,铝三角转化与两性类比,①铝三角的转化：Al3+与适量OH−反应生成Al(OH)3，碱过量时Al(OH)3溶解生成[Al(OH)4]−；向[Al(OH)4]−溶液中通CO2或加入弱酸又可析出Al(OH)3。②Al2O3是两性氧化物，既能与强酸反应生成Al3+，又能与强碱反应生成[Al(OH)4]−，但不溶于弱酸(碳酸)和弱碱(氨水)。③制备Al(OH)3：向可溶性铝盐中加入足量氨水，或向Na[Al(OH)4]溶液中通入过量CO2；不能用过量NaOH溶液，否则沉淀溶解。④Be、Zn的氧化物和氢氧化物也有两性：BeO、ZnO与NaOH反应生成Na2BeO2、Na2ZnO2，Be(OH)2、Zn(OH)2也能溶于强碱。,制备Al(OH)3要用氨水或通CO2，不能用过量NaOH溶液，否则生成的沉淀会溶解。,知识清单 专题03 铝及其重要化合物（学生版）
98d680c240-009,,化学反应的方向和调控易混易错点,MISCONCEPTION_GUIDE,化学反应方向与调控易错点,自发反应也需条件引发；判断只涉及方向；ΔH−TΔS只给趋势，还要考虑速率与催化剂。,化学反应自发性的判断,①自发反应也需要一定条件引发反应，引发后即可自发进行，故“需要加热才能进行的反应肯定不是自发反应”是错误的。②一般如果一个过程是自发的，其逆过程就是非自发的；非自发过程要想发生必须对它做功，如通电可将水分解生成氢气和氧气。③判断某反应是否自发只是判断反应的方向，与是否会发生、反应的快慢、反应的热效应无关。④同一物质在不同状态下的熵值规律为S(g)>S(l)>S(s)。⑤用复合判据ΔH−TΔS判断时要注意ΔH与ΔS的单位差别，需要换算。⑥ΔH−TΔS<0的反应不一定能够实际发生，它只表示在该条件下自发进行的趋势，还要考虑反应的快慢。⑦使用催化剂不能改变化学反应进行的方向。,复合判据ΔH−TΔS<0只说明自发趋势，实际能否发生还要考虑反应速率与催化剂。,知识清单 专题04 化学反应的方向 化学反应的调控（教师版）
0600a8a550-014,,根据题给信息写出对应的方程式,METHOD_MODEL,依据题给信息书写方程式,先写部分反应物与生成物，再由化合价变化判断类型；有变价则用得失电子守恒配平。,陌生情境方程式的书写,①首先根据题给材料中的信息写出部分反应物和生成物的化学式，再根据反应前后元素化合价有无变化判断反应类型。②元素化合价无变化：该反应为非氧化还原反应，遵循质量守恒定律配平即可。③元素化合价有变化：该反应为氧化还原反应，除质量守恒外还要遵循得失电子守恒规律，配平时先标出变价元素，按化合价升降总数相等确定系数。④最后按题目要求写出化学方程式或离子方程式，离子方程式还需要遵循电荷守恒。⑤新情景下陌生氧化还原方程式的书写可用“四步法”完成，注意补全题中省略的物质，离子方程式常用H+、OH−或H2O补项。,陌生情境下先判断有无化合价变化，再决定用得失电子守恒还是只用质量守恒配平。,知识清单 专题03 氧化还原反应（学生版）
9a101eff14-003,,羧酸和酯的结构和性质易混易错点,CONCEPT_EXPLANATION,羧酸和酯的结构与性质,羧基与酯基中的碳氧双键不与H2加成；酯化与酯的水解均为取代反应，碱性水解更彻底。,羧酸与酯的性质辨析,①羧酸的化学性质：具有酸性，能与NaHCO3溶液反应生成CO2；能与醇发生酯化反应(取代反应)，生成酯和水。②酯化反应的书写要注意配比：一元羧酸与多元醇、多元羧酸与一元醇都能酯化；乙二酸与乙二醇可生成环酯或高聚酯；羟基酸自身酯化也可生成环酯或高聚酯。③酯的通性：酯的密度一般小于水，难溶于水、易溶于有机溶剂，低级酯通常有芳香气味，可用作溶剂或香料。④酯的水解属于取代反应：酸性条件下水解可逆，碱性条件下水解进行彻底。⑤羧基和酯基中的碳氧双键不能与H2发生加成反应，能加氢的只有醛基、酮羰基等。⑥1 mol酚酯基在碱性条件下水解时最多可消耗2 mol NaOH。,羧基、酯基中的碳氧双键不能与H2加成；碱性条件下酯水解不可逆，酸性条件下可逆。,一轮 复习讲义 第58讲 醛、酮、羧酸、酯、酰胺（学生版）
9a101eff14-004,,胺和酰胺的结构和性质易混易错点,CONCEPT_EXPLANATION,胺和酰胺的结构与性质,胺具有碱性可与酸成盐；酰胺在酸、碱中都能水解；苯胺不能水解，酚酯水解多耗1 mol NaOH。,胺与酰胺的性质辨析,①胺(R—NH2)的碱性：胺类化合物与NH3类似，具有碱性，能与盐酸、醋酸等反应，碱性的原因是RNH2+H2O⇌RNH3++OH−；与酸反应生成盐，如RNH2+HCl→RNH3Cl。②酰胺的水解反应：酰胺在酸性或碱性条件下均可水解，生成羧酸(或羧酸盐)和氨(或铵盐)。③氨基(—NH2)和取代氨基都能与酸反应生成盐；氨基是碱性基团，故胺类和酰胺类物质都能与酸反应。④苯胺不能发生水解反应，只有酰胺才能水解。⑤羧基、酯基、酰胺基中的碳氧双键一般不能与H2发生加成反应。⑥特别提醒：1 mol酚酯基水解时最多可消耗2 mol NaOH；制备乙酸乙酯时用饱和Na2CO3溶液吸收产物，不能用NaOH溶液。,苯胺不能水解；酚酯水解比普通酯多消耗1 mol NaOH，书写定量关系时不要漏算。,一轮 复习讲义 第58讲 醛、酮、羧酸、酯、酰胺（学生版）
022fc6418a-012,,铁-铁的氧化物和氢氧化物的易错点,MISCONCEPTION_GUIDE,铁的氧化物和氢氧化物易错点,FeO与HNO3、Fe2O3与HI都发生氧化还原；Fe(OH)2易被氧化，制取时必须隔绝空气。,铁的氧化物与氢氧化物辨析,①FeO、Fe3O4、Fe(OH)2与足量HNO3反应时均发生氧化还原反应，Fe2+被HNO3氧化生成Fe3+，故Fe(OH)2与足量稀硝酸反应的离子方程式不能只写中和反应。②Fe2O3、Fe3O4、Fe(OH)3与足量HI反应时均发生氧化还原反应，Fe3+被I−还原生成Fe2+。③铁在冷的稀硝酸中不钝化，常温下钝化的是浓硝酸和浓硫酸；过量的铁与氯气反应仍生成FeCl3，不能生成FeCl2。④制备Fe(OH)2要隔绝空气：把滴管伸入液面下滴加NaOH溶液且不能搅拌，否则白色沉淀迅速变灰绿色最终变红褐色。⑤制备Fe(OH)3胶体应将饱和FeCl3溶液滴入沸水中。,Fe3O4与HI反应时Fe3+被I−还原，不能只按复分解反应写成铁盐和碘单质。,知识清单 专题02 铁及其重要化合物（学生版）
3079478842-001,,甲-乙-丙三种有机物的结构如下,METHOD_MODEL,σ键与π键的判断与计数,头碰头重叠为σ键、肩并肩为π键；单键是σ键，双键含1个π键，三键含2个π键。,共价键类型判断与数目计算,①判断依据：原子轨道“头碰头”重叠形成σ键，σ键电子云为轴对称；“肩并肩”重叠形成π键，π键电子云为镜像对称、由两块组成，分别位于两原子核构成平面的两侧。②由结构式判断：共价单键都是σ键，共价双键中含1个σ键和1个π键，共价三键中含1个σ键和2个π键。③由成键轨道判断：s轨道形成的共价键全部是σ键，杂化轨道形成的共价键也全部为σ键。④强度：σ键强度较大、较稳定，π键比较活泼、容易断裂；原子半径大时p-p轨道肩并肩重叠程度小，难以形成π键，故硅原子间难以形成双键。⑤计数时先写出结构式，如乙烯分子中含有5个σ键和1个π键。⑥极性键与非极性键：不同种元素原子间形成极性键，同种元素原子间形成非极性键。,双键中只含1个π键、三键中含2个π键，数键前必须先把结构式写清楚。,第2讲 化学键、电子式及化学用语（讲义及教师版）
c0f8c1e205-011,,乙烯是石油化工最基本的原料之一,METHOD_MODEL,提高转化率与反应条件调控,提高转化率靠改变温度、浓度、压强来改变反应限度；选条件还要兼顾设备成本与环保要求。,化工条件选择与转化率提高措施,①控制反应条件的目的：促进有利反应——加快反应速率、提高反应物的转化率；抑制有害反应——减缓反应速率、减少有害物质的产生或控制副反应的发生。②选择条件要考虑设备条件、安全操作、经济成本，还要根据环境保护及社会效益等方面的要求权衡利弊。③提高转化率的措施：通过改变可逆反应体系的温度、溶液的浓度、气体的压强等改变可逆反应的限度，从而提高转化率。④以合成氨N2(g)+3H2(g)⇌2NH3(g)为例：ΔH=−92.4 kJ·mol−1、ΔS=−198.2 J·mol−1·K−1，正反应气体体积缩小，常温下ΔH−TΔS<0能自发进行。⑤工业选择条件要兼顾反应速率、平衡转化率和催化剂活性。,提高转化率与加快反应速率所需的条件可能相反，实际生产要兼顾速率、转化率与催化剂活性。,专题04 化学反应的方向、化学反应的调控（高效培优讲义）（教师版）
