chunk_id,midx,node_slug,type,title,summary,applicability,content,boundary,note
4b9ca03ec9-026,,功-热和内能的改变,CONCEPT_EXPLANATION,功、热和内能的改变,做功和热传递都能改变物体的内能，对理想气体按ΔU、W、Q三量分别由温度变化、体积变化和吸放热情况分析。,分析理想气体状态变化中的内能与做功、吸放热。,①改变内能的两种方式：做功和热传递。②内能变化量ΔU的分析：由气体温度变化判断，温度升高内能增加、ΔU＞0；温度降低内能减少、ΔU＜0；也可由公式ΔU＝W＋Q分析。③做功情况W的分析：由体积变化判断，体积膨胀时气体对外界做功、W＜0；体积被压缩时外界对气体做功、W＞0；气体在真空中自由膨胀时W＝0。④气体吸、放热Q的分析：一般由公式Q＝ΔU－W分析，Q＞0表示吸热、Q＜0表示放热。⑤分析顺序：先由温度和体积定出ΔU与W，再由Q＝ΔU－W判断气体的吸热或放热情况。,ΔU、W、Q必须是同一研究对象（气体）的量，符号法则不能混用；真空自由膨胀时W＝0，不能一见体积变大就认为气体对外做功。,一轮 专题17 热学 知识清单（教师版）01 功、热和内能的改变
93f3e60581-018,,表达式-δu-q-w,CONCEPT_EXPLANATION,热力学第一定律的表达式,一个热力学系统的内能变化量等于外界向它传递的热量与外界对它做的功的和，即ΔU＝Q＋W，是标量式。,计算内能变化量、判断吸放热与做功情况。,①内容：一个热力学系统的内能变化量等于外界向它传递的热量与外界对它所做的功的和。②表达式：ΔU＝Q＋W。③物理意义：热力学第一定律不仅反映了做功和热传递这两种改变内能的过程是等效的，而且给出了内能的变化量与做功、热传递之间的定量关系。④性质与单位：此定律是标量式，应用时热量的单位应统一为国际单位制中的焦耳。⑤符号约定：按此表达式，外界对系统做功W取正、系统吸热Q取正、内能增加ΔU取正，符号约定必须与表达式形式配套使用。,该式与ΔU＝W＋Q形式等价，但符号规定必须与所用表达式一致；三个量都是同一系统的量，热量单位要先统一为焦耳再代入。,二轮 清单03 热学、光学和近代物理学 知识·方法·能力清单（原卷版）热力学第一定律
4b9ca03ec9-016,,温度计-测量温度的仪器,CONCEPT_EXPLANATION,温度计与温标,温度计是测量温度的仪器，依据互为热平衡的系统温度相同；摄氏温标与热力学温标满足T＝t＋273.15 K。,理解温度计的工作原理、换算摄氏与热力学温度。,①温度计：测量温度的仪器。②测量原理：一切互为热平衡的系统都具有相同的温度；温度计与待测物体接触并达到热平衡，其温度与待测物体的温度相同，于是可由温度计的示数读出待测温度。③摄氏温标：规定标准大气压下冰的熔点为0 ℃、水的沸点为100 ℃，在0 ℃和100 ℃之间均匀分成100等份，每份算做1 ℃。④热力学温标：现代科学中常用的表示温度的方法，热力学温标表示的温度叫热力学温度，用符号T表示，单位是开尔文，符号为K。⑤两者关系：T＝t＋273.15 K，温度的变化量在两种温标下数值相等。,温度计读数相同的前提是与待测物体达到热平衡；T＝t＋273.15 K用于换算温度的两种表示，温度差则用ΔT＝Δt，不必再加273.15。,一轮 专题17 热学 知识清单（教师版）02 气体、液体、固体和热力学定理
93f3e60581-014,,气体-液体-固体和热力学定理,CONCEPT_EXPLANATION,理想气体与液体的性质,理想气体在任意温度、压强下都遵从气体实验定律；液体表面层存在表面张力，并有浸润与不浸润现象。,理解理想气体模型、表面张力与浸润现象。,①理想气体：在任何温度、任何压强下都遵从气体实验定律的气体。②理想气体状态方程：一定质量的某种理想气体从某一状态变化到另一状态时，尽管压强p、体积V、温度T都可能改变，但压强p跟体积V的乘积与热力学温度T之比保持不变，即pV/T＝C，成立条件是一定质量的理想气体。③表面张力：在表面层分子比较稀疏、分子间作用力表现为引力，这种力使液体表面绷紧，叫做液体的表面张力。④表面张力的作用效果：使液面具有收缩的趋势，使液体表面积趋于最小；方向总是跟液体相切且与分界面垂直；大小与边界线长度、液体种类和温度有关。⑤浸润与不浸润：固体分子吸引力大于液体内部分子力时液体浸润固体，反之则不浸润。,理想气体是理想化模型，实际气体只在温度不太低、压强不太大时近似遵从气体实验定律；表面张力由液体表面层分子引力决定，浸润由固、液分子吸引力大小对比决定，二者成因不同。,二轮 清单03 热学、光学和近代物理学（知识·方法·能力清单）（原卷版）2 气体、液体、固体和热力学定理
7e30c41a1c-010,,机械能守恒定律的应用技巧,METHOD_MODEL,机械能守恒定律的应用步骤,按选取对象、分析过程与做功、确定零势能面、列方程四步应用，并注意它与动能定理在对象与条件上的区别。,判断机械能是否守恒并规范列式计算。,①第一步：根据题意选取研究对象（物体或系统）。②第二步：明确研究对象的运动过程，分析过程中的受力情况，弄清各力做功的情况，判断机械能是否守恒。③第三步：恰当地选取零势能面，确定研究对象在始态和末态的机械能。④第四步：根据机械能守恒定律的不同表达式列方程，并求解结果。⑤与动能定理的区别：研究对象上，机械能守恒定律研究物体组成的系统，动能定理研究一个物体；成立条件上，机械能守恒定律要求只允许重力和弹力做功，动能定理没有条件限制；着眼点上，前者着眼于初、末状态机械能的表达式，后者着眼于过程中合外力做的功及动能的变化。,必须先用“是否只有重力、弹力做功”判断守恒条件再使用；零势能面可任选，但同一问题中始态与末态必须取同一零势能面。,一轮 专题17 机械能守恒定律及其验证 学生版 要点三、运用机械能守恒定律解题的步骤
49d332c6c0-011,,公式p-和p-fv的比较,CONCEPT_EXPLANATION,公式P＝W/t与P＝Fv的比较,功率是描述做功快慢的标量，定义式P＝W/t适用一切情形，推导式P＝Fvcosα中v取平均值得平均功率、取瞬时值得瞬时功率。,计算平均功率与瞬时功率、分析机车启动问题。,①定义：功与完成这些功所用时间之比。②物理意义：功率是描述物体做功快慢的物理量，等于单位时间内所做的功，是标量（只有大小、无方向）。③定义式：P＝W/t，适用于所有功率的计算。④单位：瓦特（W），1 W＝1 J/s。⑤推导式：P＝Fvcosα；若v为平均速度，则P为平均功率；若v为瞬时速度，则P为瞬时功率。⑥两式比较：P＝W/t对应一段时间（一段过程），求出的是这段时间内的平均功率；P＝Fv可对应某一时刻，且当力与速度方向不同时要乘以cosα。,定义式P＝W/t求出的是一段时间内的平均功率，不能用来求某时刻的瞬时功率；推导式P＝Fv中只有v取瞬时值时才给出瞬时功率，恒力做功时两式在数值上可以互相印证。,一轮 第20讲 功与功率（复习讲义）（黑吉辽专用）（教师版）知识点1
61eb93e0c1-005,,玻尔理论对氢光谱的解析,CONCEPT_EXPLANATION,玻尔理论对氢光谱的解析,用能级分立的观点解释氢光谱：巴耳末公式中的量子数对应跃迁前后的能级，光谱不连续来自能级差，不同原子谱线不同。,解释氢光谱与原子特征谱线、理解能级跃迁。,①轨道与能量量子化：轨道半径只能取一些不连续的、分立的数值；电子在可能轨道上运动时不释放能量，原子是稳定的，这样的状态称为定态，能量最低的状态叫基态，其他状态叫激发态。②频率条件：原子从一种定态跃迁到另一种定态时，辐射或吸收一定频率的光子，光子能量由这两种定态的能量差决定。③解释巴耳末公式：公式中的正整数n和2正代表跃迁前后所处定态轨道的量子数n和2。④解释光谱的不连续性：原子从高能级向低能级跃迁时放出光子的能量等于两能级之差，由于能级分立，放出光子的能量也分立，发射光谱只有一些分立的亮线。⑤解释不同原子具有不同特征谱线：不同原子结构不同、能级不同，辐射或吸收的光子频率也不同。,跃迁时辐射光子的能量由能级差决定，而不是由电子所在轨道的能量决定；能级越低能量差不一定越大，谱线频率与能级差一一对应。,一轮 专题18 近代物理 知识清单（学生版）01 原子结构与波粒二象性 3. 玻尔理论对氢光谱的解析
8d383de05b-028,,多普勒效应在生活中的应用,CONCEPT_EXPLANATION,多普勒效应及其应用,波源与观察者相对运动时接收频率会变化：相互接近时接收频率增大、远离时减小，可用于测速仪与彩超等。,解释测速、彩超等生活与技术中的多普勒现象。,①定义：由于波源和观察者之间有相对运动，使观察者感到频率发生变化的现象叫做多普勒效应。②特点：当波源与观察者有相对运动时，两者相互接近时观察者接收到的频率增大，两者相互远离时观察者接收到的频率减小。③应用：测速仪、彩超。④生活中的实例：交通测速雷达、医学彩色多普勒超声（彩超）检查血流速度、声呐测速等，都是利用发射波与接收波频率的差异来判断相对运动的。⑤理解要点：观察者接收到的频率是否变化取决于波源与观察者之间的相对运动方向（接近或远离），与波源本身的频率大小无关。,接收频率的变化由波源与观察者之间的相对运动决定，相互接近频率变大、远离频率变小；不能把接收频率的变化误认为波源频率发生了变化。,一轮 第31讲 机械波（复习讲义）（全国通用）（教师版）知识点4 多普勒效应
a8536b9cdb-015,,干涉和衍射中几种光现象的判断,CONCEPT_EXPLANATION,干涉和衍射中光现象的判断,按图样特征区分单缝衍射、圆孔衍射、圆盘衍射（泊松亮斑）与双缝干涉，衍射图样与波长、缝宽有关。,判断图样属于衍射还是干涉、比较不同色光的图样。,①单缝衍射：单色光的衍射图样中间为宽且亮的单色条纹，两侧是明暗相间的条纹，宽度比中央窄且暗；波长越长、单缝越窄，中央亮纹越宽。②白光的单缝衍射图样中间为宽且亮的白条纹，两侧是渐窄且暗的彩色条纹，最靠近中央的色光是紫光、离中央最远的是红光，这是衍射时的色散。③圆孔衍射：单色光图样中央是大且亮的圆形光斑，周围分布着明暗相间的不等距同心圆环，越靠外亮圆环越窄越暗；白光图样中央是大且亮的白色亮斑，周围是不等间距的彩色同心圆环。④圆盘衍射（泊松亮斑）：光照到不透明的小圆盘上时，阴影中心出现亮斑，阴影外还有不等间距的明暗相间的圆环。⑤双缝干涉：两列光波叠加时某些区域加强出现亮条纹，某些区域减弱出现暗条纹。,衍射图样的条纹不等间距且中央最亮最宽，干涉条纹是等间距的；判断时应先看条纹间距是否均匀，不能只凭亮暗分布下结论。,一轮 专题16 光学 知识清单（教师版）01 干涉和衍射中几种光现象的判断
a8536b9cdb-009,,应用-光纤通信-激光测距-激光武器等,CONCEPT_EXPLANATION,激光的特点与应用,激光是原子受激发辐射产生的光，具有单色性好、平行性好、亮度高的特点，用于光纤通信、激光测距、激光武器等。,理解激光的三大特点与其在生活、科技中的应用。,①产生：激光是原子受激发辐射产生的光，其发光的方向、频率、偏振方向均相同，两列相同的激光相遇可以发生干涉。②特点一：单色性好，频率单一，相干性好。③特点二：具有极好的平行性，几乎是一束方向不变、发散角很小的平行光。④特点三：亮度高，可以在很小的空间和很短的时间内集中很大的能量。⑤应用：光纤通信、激光测距、激光武器等。⑥对应关系：相干性好便于用于干涉与光纤通信，平行性好便于用于激光测距，亮度高便于用于激光武器与加工。,激光的平行性只是发散角很小，并非绝对不发散；激光是电磁波，可在真空中传播，与必须依靠介质的超声波不同。,一轮 专题16 光学 知识清单（教师版）02 光的干涉、衍射和偏振 五、激光
c9f8cb4c96-024,,中子-卢瑟福预言中子的存在-查德威克证实,CONCEPT_EXPLANATION,中子的发现,卢瑟福预言中子的存在，查德威克用实验证实；中子与质子的发现共同确立了原子核由质子和中子组成的图景。,记忆近代物理学史中粒子发现的对应关系。,①中子：卢瑟福预言中子的存在，查德威克证实。②质子：卢瑟福用α粒子轰击氮核，打出新粒子。③相关学史线索：汤姆孙用气体放电管发现电子，密立根油滴实验精确测量了电子的电荷量并发现电荷是量子化的，α粒子散射实验表明占原子质量绝大部分的带正电物质集中在很小的空间范围，天然放射现象的发现说明原子核具有复杂的结构。④其他相关实验：光电效应与康普顿效应分别证明光具有粒子性、光具有能量与动量；电子束衍射实验（戴维孙、G.P.汤姆孙）证实电子具有波动性；弗兰克-赫兹实验证实原子中分立能级的存在。⑤学习要点：近代物理的考查常以“预言—实验证实—结论”的对应关系出现，要准确对应人物与实验。,中子是卢瑟福预言、查德威克证实，两个环节不能张冠李戴；质子的发现是卢瑟福用α粒子轰击氮核，与中子的发现途径不同。,一轮 专题18 近代物理 知识清单（教师版）02 近代物理学史——相关粒子的发现和实验
df69a5f104-011,,小行星防御与资源开发,CONCEPT_EXPLANATION,航天科技前沿中的万有引力,引力波探测、深空引力导航、小行星防御与资源开发、地球重力场监测等前沿任务都依赖万有引力规律与引力场建模。,万有引力知识的科技情境应用与信息提取。,①引力波探测：空间引力波天文台将构成边长250万公里的三角卫星阵，通过激光精密测量卫星间距的皮米级变化，捕捉黑洞并合等事件激发的时空涟漪，这需要精确计算天体运动引起的引力扰动。②深空引力导航：无人探测器（如旅行者号）飞越行星时利用引力弹弓效应加速，节省燃料并扩展探测范围；还可通过分析探测器轨道受引力影响的微小偏移反推行星内部结构。③小行星防御与资源开发：在贝努小行星采样任务中，航天器需克服微重力（仅地球重力的十亿分之一）精准着陆，依赖对小行星不规则引力场的高精度建模，未来小行星采矿也需要此类模型稳定作业平台。④地球重力场监测。⑤共同点：都要用万有引力定律与引力场模型处理非均匀天体的引力问题。,小行星等天体的引力场并不均匀，不能用“表面重力等于地球重力”的直觉处理；引力弹弓加速靠的是天体引力做功与相对运动，并不是凭空获得能量。,一轮 专题06 万有引力与航天 知识清单（教师版）02 万有引力与航天的理解应用 五、科技前沿——航天
9404c786bf-012,,尖端放电的应用与防止,CONCEPT_EXPLANATION,尖端放电的应用与防止,导体尖端电荷密集、附近场强很强使空气电离而放电；避雷针利用尖端放电，高压设备则把导体表面做光滑来防止。,解释避雷针原理与静电防护措施。,①空气的电离：静电平衡时导体内部没有净电荷，电荷只分布在外表面上；表面越尖锐的位置电荷越密集，凹陷的位置几乎没有电荷；导体尖端电荷密度很大，附近场强很强，使空气分子被撞“散”而正、负电荷分离。②尖端放电：中性的分子电离后变成带负电的自由电子和带正电的离子，这些带电粒子在强电场作用下加速并撞击空气分子使其进一步电离；与尖端电荷符号相反的粒子被吸引奔向尖端并与尖端上的电荷中和。③应用：避雷针是利用尖端放电避免雷击的设施，带电雷雨云接近建筑物时由于静电感应，金属棒中出现与云层相反的电荷，通过尖端放电与空气中的异号电荷中和，从而避免建筑物遭受雷击。④防止：高压设备中导体的表面尽量光滑，以减少电能损失。,尖端放电是尖端附近场强大使空气电离的结果，而不是尖端“漏出”电荷；防止放电要把表面做光滑而不是做尖，与利用尖端放电的措施相反。,一轮 专题10 静电场 知识清单（学生版）02 静电场的应用 二、尖端放电
0a006a4564-004,,水平转盘上运动物体模型,METHOD_MODEL,水平转盘上运动物体模型,只有摩擦力提供向心力时，恰好不发生相对滑动的临界条件是摩擦力达到最大静摩擦力，方向指向圆心。,分析转盘上物体的相对滑动与临界角速度。,①水平面内圆周运动的临界条件：物体间恰好不发生相对滑动的临界条件是物体间恰好达到最大静摩擦力。②只有摩擦力提供向心力时：最大静摩擦力提供向心力，即Fm＝mω²r＝mv²/r，静摩擦力的方向一定指向圆心；恰好不滑动的临界角速度由Fm＝mω²r求得。③汽车转弯：只由摩擦力提供向心力，Ffm＝mv²/r。④若水平方向除摩擦力外还有其他力（如绳两端连接物体随水平面转动），其临界情况要根据题设条件判断，例如判断某个力是否存在以及该力存在时的方向（静摩擦力、绳的拉力等）。⑤分析步骤：先明确研究对象与转动半径，再分析受力并确定向心力来源，最后比较“所能提供的最大向心力”与“所需的向心力”判断是否相对滑动。,只有摩擦力提供向心力时静摩擦力才指向圆心；物块随圆盘加速转动时摩擦力还有切向分量，不能一概认为所受摩擦力指向圆心。,一轮 专题05 圆周运动 知识清单（教师版）02 圆周运动的经典模型和应用 水平转盘上运动物体模型
29925db71b-008,,a-b两物块叠放在转盘上,METHOD_MODEL,A、B两物块叠放在转盘上,叠放模型中各接触面的最大静摩擦力决定临界角速度，所需向心力先达到该面最大静摩擦力的一方先发生相对滑动。,判断叠放物块谁先相对滑动及其临界角速度。,①模型：A、B两物块叠放在水平转盘上并随转盘一起转动，逐渐增大角速度时判断谁先滑动。②向心力来源：A的向心力只能由B对A的静摩擦力提供，其上限为μ1mAg（μ1为A、B间动摩擦因数）；B受到转盘的静摩擦力则要提供A、B共同转动所需的向心力，其上限为μ2(mA＋mB)g（μ2为B与转盘间动摩擦因数）。③判断方法：分别求两个接触面所能提供的最大向心力对应的临界角速度，所需向心力先达到该接触面最大静摩擦力的一方先相对滑动。④若μ1＞μ2，则B先相对转盘发生滑动，临界角速度为ω＝√(μ2g/r)（r为物块到转轴的距离）。⑤若μ1＜μ2，则A先相对B发生滑动，临界角速度为ω＝√(μ1g/r)。,A、B叠放在同一位置，转动半径相同，判断时不能只比较摩擦因数大小，还要看所需向心力由哪个接触面提供；物体对下层物块的压力要计入被压物体的受力分析。,一轮 专题05 圆周运动 知识清单（学生版）01 水平面内圆周运动中的多物体牵连问题
b60733a89d-002,,定义-由于地球吸引而使物体受到的力叫做重力,CONCEPT_EXPLANATION,重力的大小、方向与重心,重力是由于地球吸引而使物体受到的力，大小为G＝mg、方向竖直向下，重心的位置由几何形状与质量分布决定。,分析重力的大小与方向、确定物体的重心位置。,①定义：由于地球吸引而使物体受到的力叫做重力。②来源：重力不是万有引力，在地球南北极重力等于万有引力，其他位置重力只是万有引力竖直向下的一个分力。③大小：G＝mg，可用弹簧测力计测量；物体的质量不会变，重力的变化由不同位置处g的变化引起；g的数值与纬度、距地面的高度及所在星球有关，纬度越高g值越大，距地面高度越高g值越小。④方向：总是竖直向下，即与水平面垂直，不一定和接触面垂直，也不一定指向地心。⑤重心：物体的每一部分都受重力作用，可认为重力集中作用于物体上的一点即重心，重心是重力的等效作用点，其位置不一定在物体上；重心位置由物体的几何形状和质量分布决定，不规则薄板形物体的重心可用悬挂法确定。,重力不等于万有引力，除两极外它只是万有引力的一个分力；重力方向是竖直向下而不是指向地心，也不能说一定垂直于接触面；重心是等效作用点，不一定落在物体上。,一轮 专题02 相互作用 知识清单（教师版）01 力的基础概念 二、重力
779e0c8228-011,,光学实验中的误差分析,METHOD_MODEL,光学实验中的误差分析,用双缝干涉测波长时，距离l用毫米刻度尺测量，条纹间距用累积法测多条亮纹的总间距再取平均以减小误差。,分析双缝干涉测波长实验的误差来源与改进措施。,①待测量：用双缝干涉测量光的波长，需要测量双缝到屏的距离l与相邻亮条纹的间距Δx。②l的测量：用毫米刻度尺测量，如果可能可多次测量求平均值。③条纹间距Δx的测定：Δx利用测量头测量，可利用“累积法”测n条亮纹的总间距，再除以间距数得到Δx，并且采用多次测量求Δx平均值的方法进一步减小误差。④误差来源与改进：刻度尺读数、测量头读数以及条纹间距的测量都会带来误差，用累积法测多条条纹并多次取平均主要减小的是偶然误差。⑤要求：测量头读数要看清分度值并按仪器要求记录位数，测量时要保持装置稳定。,用累积法时要注意数清条纹间隔数：若测的是n条亮纹的总宽度，中间只有n－1个间距，数错会使Δx出现明显偏差；累积法减小的是偶然误差，不能消除原理或装置带来的系统误差。,一轮 专题22 热学和光学实验 知识清单（教师版）02 光学实验中的误差分析
5f279cb1e3-014,,实验结论-周期的平方与摆长成正比,METHOD_MODEL,单摆实验的数据处理与结论,单摆实验中用累积法测周期，作T²－L图像得到直线，实验结论是周期的平方与摆长成正比，由斜率可求重力加速度。,处理单摆实验数据、由图像斜率求重力加速度。,①测摆长：摆长等于摆线长度（用毫米刻度尺测量）加上小球半径（用游标卡尺测量）。②测周期：测N次（约50次）全振动的总时间，再除以次数得到周期；注意选小球经过平衡位置的瞬间作为计时起点。③数据处理：以T²为纵轴、摆长L为横轴作图，得到一条直线，通过直线的斜率可求出g值。④实验结论：周期的平方与摆长成正比，说明单摆做简谐运动时周期由摆长和重力加速度共同决定。⑤误差分析：摆动过程中悬点松动、测量摆长时绳子拉得过紧、测量摆长时未悬挂小球、测量周期时N数多了等都会引起g值的测量误差；可依据公式由摆长与周期的误差判断g的误差方向。,作图时应作T²－L图而不是T－L图（T－L是曲线，不便取斜率）；摆长必须算到球心，只量摆线长度而不加小球半径会带来系统误差。,一轮 专题20 力学实验 知识清单（教师版）单摆测重力加速度的数据处理与结论
71f609071a-018,,测周期-测n次-约50次-全振动的总时间,METHOD_MODEL,单摆测周期的累积法,测周期用累积法：不直接测一个周期，而是测30～50个周期的总时间，再除以周期数得到周期T，以减小计时误差。,单摆实验及其他需要精确测量周期的实验。,①测量方法：在“用单摆测重力加速度”实验中测周期时使用累积法——不直接测一个周期的时间，而是测30～50个周期的总时间，再除以周期数即得周期T的值。②原理：人的计时起停存在反应时间，直接测一个周期时相对误差很大；测多个周期的总时间再取平均，可把计时引起的相对误差减到很小。③操作要点：计时起点应选在摆球经过平衡位置（最低点）的瞬间，此处摆球速度最大、通过时间最短，计时误差最小。④操作要点：全振动的次数要记准，多记或漏记次数都会使周期测量出现偏差。⑤方法实质：把难以准确测量的短时间转化为可准确测量的较长时间，再通过取平均减小偶然误差。,累积法只能减小计时引起的偶然误差，不能消除摆长测量等系统误差；全振动次数记错或计时起点不在平衡位置，都会使测得的周期偏离真实值。,一轮 专题19 实验相关基础知识 知识清单（学生版）测周期的累积法
5f279cb1e3-007,,实验描迹法-一次抛动记录一个点-重复抛动,METHOD_MODEL,实验描迹法与平抛实验要点,探究平抛运动特点时用描迹法逐点记录轨迹，斜槽末端必须水平、每次从同一位置释放小球，木板要保持竖直。,平抛实验的操作规范与平抛初速度的计算。,①实验方法：探究平抛运动的特点采用描迹法，即一次抛动记录一个点，重复抛动，得到若干点后用平滑曲线连成轨迹。②注意事项：斜槽末端必须水平，以保证小球做平抛运动；每次小球都从同一位置释放，以保证平抛初速度相同、轨迹完全相同；木板要竖直，可用重锤线检查。③坐标原点的位置：若实验过程记录的是球心位置，则坐标原点在斜槽末端正上方R处（R为小球半径）。④初速度的计算：方案一，有起抛点时，任取轨迹上一组（x，y）坐标即可算出v0；方案二，无起抛点时，先设时间间隔T，再结合水平与竖直方向的位移关系求解。⑤数据处理要点：竖直方向相邻相等时间内的位移差为恒量，可用来验证竖直方向的分运动为自由落体运动。,斜槽末端不水平或每次释放位置不同，得到的点不属于同一条平抛曲线；坐标原点未按球心与半径修正会给初速度计算带来系统误差。,一轮 专题20 力学实验 知识清单（教师版）五、探究平抛运动的特点 实验描迹法
da0bf5731b-012,,由测定加速度延伸为测定交流电的频率,METHOD_MODEL,由测加速度延伸测交流电频率,创新型实验以基本力学模型为载体，可等效替换器材、拓展实验结论，如由测定加速度延伸为测定动摩擦因数或交流电的频率。,创新型力学实验的分析、器材替换与数据处理。,①特点：以基本力学模型为载体，依托运动学规律和力学定律设计实验，并把控制变量法与逐差法融入综合分析。②解法：先由题目情景抽象出力学模型与运动过程，依据规律列出关系式明确理论依据；再用公式或图象法处理数据并结合实际受力分析结果。③器材替换：用气垫导轨代替长木板（调水平后不必补偿阻力）、用光电门或频闪相机代替打点计时器、用力传感器代替弹簧测力计。④拓展之一：由测定加速度延伸为测定动摩擦因数——由纸带、频闪照片或光电装置得出加速度，再由牛顿第二定律求阻力或动摩擦因数。⑤拓展之二：由测定加速度延伸为测定交流电的频率——把纸带测得的加速度用于确定交流电的频率，此时不能直接按50 Hz处理数据。,交流电频率变动会使按50 Hz处理的数据产生系统误差，必须先确认或测出频率再处理纸带；替换器材后实验条件随之改变，如用气垫导轨代替长木板后不必再补偿阻力。,一轮 专题20 力学实验 知识清单（学生版）02 创新实验验证动量守恒 创新型实验类型
5870475655-008,,应用-交流感应电动机,CONCEPT_EXPLANATION,电磁驱动与交流感应电动机,磁场相对导体转动时导体中产生感应电流并受安培力而运动，磁场能经电磁感应和安培力做功转化为机械能，应用于交流感应电动机。,解释电磁驱动原理与交流感应电动机。,①定义：磁场相对于导体转动时，导体中会产生感应电流，感应电流使导体受到安培力的作用，使导体运动起来。②原理：由于磁场运动引起磁通量的变化而产生感应电流，从而使导体受到安培力；导体所受安培力的方向与导体运动方向相同，推动导体运动起来。③能量转化：由于电磁感应，磁场能转化为电能，再通过安培力做功，电能转化为导体的机械能而对外做功。④应用：交流感应电动机。⑤比较：电磁阻尼和电磁驱动都是电磁感应现象、都遵循楞次定律，都是安培力阻碍引起感应电流的导体与磁场间的相对运动。,电磁驱动中安培力阻碍的是“相对运动”，所以导体总是被磁场“拖着”跟随磁场方向运动，只是转速略小于磁场转速；不能把电磁驱动与电磁阻尼混为一谈。,一轮 专题13 电磁感应 知识清单（学生版）02 电磁感应现象及其应用
b60733a89d-021,,外部作用导致-n-突变,CONCEPT_EXPLANATION,摩擦力突变的临界分析,摩擦力突变都发生在临界状态，要抓住“刚要滑动、刚好不动”等关键词；正压力或动摩擦因数变化都会使滑动摩擦力变化。,分析外部作用引起正压力变化时的摩擦力突变。,①总原则：摩擦力突变都发生在临界状态，解题时要敏锐识别题目中的临界条件，如“刚好不动”“刚要滑动”“瞬间共速”“突然改变”等关键词。②静摩擦力的特点：静摩擦力是被动力，其大小、方向取决于物体间的相对运动趋势，而且静摩擦力存在最大值；存在静摩擦力的连接系统，相对滑动与相对静止的临界状态是静摩擦力达到最大值。③滑动摩擦力的突变：滑动摩擦力的大小与接触面的动摩擦因数和接触面受到的正压力均成正比，如果接触面的动摩擦因数或接触面受到的正压力发生变化，滑动摩擦力就会发生变化。④外部作用的影响：对物体施加或撤去一个垂直于接触面的力会使正压力突变，最大静摩擦力和滑动摩擦力随之突变。,静摩擦力的大小不能直接用μN计算，必须先由平衡条件或牛顿第二定律求出并检验是否在0与fmax之间；正压力变化的瞬间摩擦力就突变，不能沿用变化前的结果。,一轮 专题02 相互作用 知识清单（教师版）01 摩擦力的突变类问题 注意事项
df69a5f104-007,,万有引力与航天的理解应用,CONCEPT_EXPLANATION,重力加速度与天体质量的求解,星球上空与内部的重力加速度可由万有引力规律求得；天体质量可用表面重力加速度法或环绕天体法求解。,求不同位置的重力加速度、求天体质量与密度。,①天上：星球上空距离星体中心r＝R＋h处的重力加速度为g′，由万有引力等于重力可得g′＝GM/(R＋h)²，高度越大重力加速度越小。②地下：在天体内部距离中心r处（r＜R），引力仅由半径r以内的天体质量Mr提供，据此可求该处的重力加速度。③自力更生法：忽略天体自转时，天体表面物体的重力等于它受到的引力，由mg＝GMm/R²得M＝gR²/G，即知道表面重力加速度和天体半径即可求中心天体质量。④环绕天体法：质量为m的行星绕中心天体做匀速圆周运动时万有引力充当向心力，由GMm/r²＝m(2π/T)²r得M＝4π²r³/(GT²)，即知道引力常量G、周期T和轨道半径r即可求中心天体质量。,天上要用r＝R＋h替换R，天体内部（r＜R）只能用半径r以内的质量Mr；自力更生法要求忽略自转，环绕天体法求出的是中心天体质量，不能用来求环绕天体自身的质量。,一轮 专题06 万有引力与航天 知识清单（教师版）02 万有引力与航天的理解应用
392e36484a-015,,负载电阻不变的分析思路,CONCEPT_EXPLANATION,理想变压器动态分析（负载电阻不变）,负载电阻不变而匝数比变化时，输入电压决定输出电压，电压变化引起电流和功率变化，输出功率决定输入功率。,分析变压器匝数变化时各电学量的变化趋势。,①分类：常见的理想变压器动态分析分匝数比不变和负载电阻不变两种情况。②匝数比不变时：输入电压U1不变，由原副线圈电压与匝数的关系可知U1决定输出电压U2，不论负载电阻R如何变化U2都不变；负载电阻变化时I2变化，输出电流I2决定输入电流I1，故I1变化；I2变化引起P2变化，而P1＝P2，故P1也变化。③负载电阻不变时：U1不变而匝数比发生变化时，U2变化；R不变而U2变化时，I2发生变化；由P2＝U2²/R知P2变化，再根据P1＝P2得P1变化，又P1＝U1I1且U1不变，故I1发生变化。④分析顺序：先由电压关系确定U2，再由欧姆定律确定I2，最后依据功率守恒确定P1与I1。,匝数比不变时输出电压由输入电压和匝数比决定，不能一见负载变化就认为输出电压变化；分析要按“电压→电流→功率→电流”的顺序推，不能颠倒因果关系。,一轮 专题14 交变电流 知识清单（教师版）02 理想变压器的两类动态分析
