chunk_id,midx,node_slug,type,title,summary,applicability,content,boundary,note
0e56aad79f-033,,函数的最值,METHOD_MODEL,函数最值的求法与极值的关系,闭区间上连续函数的最值，通过比较区间内各极值与两个端点函数值得到，最大者为最大值。,求闭区间上函数的最大值与最小值。,①极值定义：函数在某点处的函数值比它附近其他点的函数值都大（小）且导数为零、左右导数变号，则该点为极大（小）值点，对应函数值为极大（小）值。②极值为局部概念：极值点处的导数f′(x0)=0是必要非充分条件。③求极值步骤：先确定定义域并求导，再解方程f′(x)=0，列表判断导数在根左右两侧的符号变化，据单调性变化确定极值。④求最值步骤：闭区间上连续且内部可导的函数，先求区间内的极值，再把各极值与两个端点的函数值比较，其中最大的为最大值、最小的为最小值。,最值必须与端点函数值比较；极值点一定在区间内部，端点处不会有极值。,2026考点精讲精练 基础知识背记21 导数与函数的极值、最值 知识点1至3
5c244e5826-004,,导数与零点,METHOD_MODEL,利用导数研究函数零点的方法,先由导数定单调性与极值再数零点个数；求参数范围可用分离参数、零点存在定理或图象位置。,判断零点个数、求零点相关参数范围。,①确定零点的方法一：画函数草图，标出极值与最值，结合极限思想用数形结合分析零点个数。②方法二：零点存在定理与导数结合，先判定区间内有零点，再通过导数研究单调性、极值、端点值符号，从而判断零点个数。③求参数范围的方法：分离参数，转化为变量表达式的值域或直线与函数图象交点个数问题；用零点存在定理构建不等式求解；转化为两个熟悉函数图象的位置关系，构建不等式。④基本流程：求导定单调性与极值，画出草图，再数图象与x轴（或某条水平直线）交点的个数。,零点存在定理只判存在不判个数；单调性不明确时不能直接数交点。,2026二轮复习讲练测 专题07 函数与导数核心考点深度剖析 知识2 利用导数研究函数零点问题
0e56aad79f-045,,空间向量的有关概念,CONCEPT_EXPLANATION,空间向量的概念与共面定理,空间中既有大小又有方向的量叫空间向量；共面向量定理与四点共面的判定表示是关键结论。,判断四点共面、用基底表示向量、处理空间向量运算。,①定义：空间中既有大小又有方向的量称为空间向量；可用符号或有向线段表示，向量的大小称为模。②几类特殊向量：零向量、单位向量、相等向量、相反向量与共线向量，需按定义区分。③线性运算与数量积：空间向量的加减、数乘与数量积运算满足相应的运算律，两非零向量垂直等价于它们的数量积为零。④共线向量定理：若两向量共线则存在唯一实数使一个等于另一个的数乘。⑤共面向量定理：若两个向量不共线，则一个向量与它们共面的充要条件是存在唯一的实数对使该向量等于这两个不共线向量的线性组合。⑥推论：四点共面可由向量线性组合的唯一性判定。,共线定理与共面定理的前提是所给向量非零或不共线，条件缺失时结论不成立。,2026考点精讲精练 基础知识背记30 空间向量的概念及其运算 知识点1至4
9f4142d17c-001,,异面直线所成角,CONCEPT_EXPLANATION,异面直线所成角的定义与求法,过空间任一点作两异面直线的平行线，所成的锐角或直角即为异面直线所成角，范围是(0，π/2]。,求异面直线所成角，选择平移法或向量法。,①定义：设两条直线异面，经过空间任一点作它们的平行线，这两条相交直线所成的锐角（或直角）叫做异面直线所成的角（或夹角）。②范围：所成角大于0°且不超过90°，即(0，π/2]。③求法一平移法：把两条异面直线平移到同一个平面内，放在同一个三角形中用余弦定理或解直角三角形求解。④求法二向量法：设两异面直线的方向向量分别为u、v，则所成角满足cos θ=|u·v|/(|u||v|)，注意此处必须加绝对值，因为异面直线所成角不取钝角。⑤平移找角时通常利用平行四边形、中位线等构造平行线。,向量法必须取绝对值，算出余弦为负时不能直接当作所成角的余弦值。,2026一轮复习讲义 重难点培优07 立体几何解答题题型全归纳 一、空间中的角
bdf0d92b84-007,,线面距和面面距,METHOD_MODEL,用空间向量求点到面与线的距离,点到平面的距离用斜线段在法向量方向上的投影长计算；点到直线的距离由方向向量与投影向量求得。,求点面距、点线距并转化为线面距与面面距。,①点到平面的距离：设AB是平面α的一条斜线段，n为平面α的法向量，则点B到平面α的距离等于|AB·n|/|n|，几何意义是斜线段在法向量方向上的投影长度。②点到直线的距离：设P为直线l上一点，u为直线l的方向向量，则点到直线的距离等于向量的模长减去它在方向向量上投影长度的平方差开平方，即先求向量在方向向量上的投影向量再取模。③线面距与面面距的转化：直线与平面平行时线面距可转化为直线上任一点到平面的距离；两平面平行时面面距可转化为一个平面内任一点到另一个平面的距离。④使用前要确认线面平行或面面平行，否则距离不存在。,投影公式中的绝对值与除法顺序不能错；线面距与面面距必须先验证平行关系。,2026一轮复习讲义 第05讲 空间向量及其应用 知识点6 利用空间向量求距离
bdf0d92b84-005,,由线-面关系误解向量关系,MISCONCEPTION_GUIDE,空间位置关系的向量表示,线面平行要求方向向量与法向量垂直；线面垂直要求方向向量与法向量平行，两者不能混用。,用向量语言判断或证明空间中的平行与垂直关系。,①两个基本量：直线的方向向量是与直线平行或共线的向量；平面的法向量是与平面垂直的向量，一个平面的法向量有无数多个且任意两个共线。②线线关系：两直线平行等价于方向向量共线；两直线垂直等价于方向向量数量积为零。③线面关系：直线与平面平行等价于方向向量与法向量垂直；直线与平面垂直等价于方向向量与法向量平行。④面面关系：两平面平行等价于法向量共线；两平面垂直等价于法向量数量积为零。⑤判定顺序：先用向量关系推出线面关系，再回到几何结论，不能把“方向向量垂直”当成线线垂直。,把线面平行与线面垂直的向量条件互换，是本题型最常见的概念性错误。,2026一轮复习讲义 第05讲 空间向量及其应用 知识点4 空间位置关系的向量表示
a05a4f5163-007,,二面角概念模糊,MISCONCEPTION_GUIDE,二面角与二面角的平面角,二面角是从一条直线出发的两个半平面组成的图形，其平面角须在棱上任取一点并在两半平面内作垂直于棱的射线。,辨析二面角与平面角、确定二面角的大小范围。,①二面角：从一条直线出发的两个半平面所组成的图形叫做二面角，这条直线叫做二面角的棱，两个半平面叫做二面角的面。②二面角的平面角：在二面角的棱l上任取一点O，以点O为垂足，在两个半平面内分别作垂直于棱的射线OA和OB，则射线OA与OB构成的角叫做二面角的平面角。③平面角的三要素：顶点在棱上、两边分别在两个半平面内、两边都与棱垂直，三者缺一不可。④范围：二面角的取值范围是[0，π]，平面角为直角的二面角叫直二面角。⑤平面角的大小与点O在棱上的选取位置无关。,作出的角若两边不都与棱垂直，就不是平面角；二面角可以取钝角而线面角不能。,2026大一轮复习 教师用书配套课件 第七章 7.5 空间直线、平面的垂直 二面角
88b0dbcf63-013,,动点问题没有取舍,METHOD_MODEL,动点轨迹问题的两种思路,先定轨迹形状再求长度或最值；一是由定义与结构直观判断，二是建系设点求方程，最后按题设范围取舍。,判断动点轨迹、求轨迹长度或相关最值。,①题型：动点轨迹问题通常分为轨迹形状判断与求轨迹的长度（最值）两类，关键是先求出动点的轨迹。②思路一（几何直观）：根据线面位置关系和空间几何体的结构特征直接判断轨迹，如动点P满足PA⊥PB且A、B为定点，则P的轨迹是以AB为直径的圆；也可判断轨迹是否符合圆锥曲线的定义。③思路二（坐标法）：建立空间直角坐标系，设出动点坐标，由题设条件列出坐标满足的方程，再与圆锥曲线方程对比判断轨迹类型。④求最值：把要求最值的量用动点的某个坐标表示，注意坐标的取值范围，再用函数或基本不等式求最值。⑤取舍：所得轨迹须按题设的限定范围（如位于某个面内、线段上）截取，去掉不合题意的部分。,求出轨迹方程后不按题设范围取舍，会多算或错算轨迹长度与最值。,27版五三B版 专题七 培优12 空间几何体的动态和探索问题 讲解册 归纳总结
eaff69ddfa-002,,破-重点难点-突破重难点-冲刺高分,METHOD_MODEL,立体几何初步的重难点与考查方式,客观题主考几何体表面积体积与球的问题，解答题首问考线面位置关系证明，核心是逻辑推理与直观想象。,把握立体几何复习重点与命题方式。,①命题定位：立体几何初步是高考热点，难度以基础、中档为主，题型涵盖选择、填空和解答题。②客观题重点：主要考查空间几何体的表面积、体积以及与球相关的问题，常以空间几何体为载体考查周长、体积的求解及线线垂直、线面垂直的探求。③解答题重点：第一问主要考查线、面位置关系的证明，后续常与空间角、距离的计算结合。④核心素养：逻辑推理、直观想象和数学运算，要求能运用转化与化归思想把空间问题平面化或向量化。⑤复习建议：以几何体的结构特征、表面积与体积公式、平行垂直的判定与性质为主线，配合球的切接问题专项突破。,重难点集中在位置关系证明与空间计算，公式与定理的适用条件必须先核对。,2026二轮复习教考衔接命题点探源 教考衔接八 立体几何初步 高考命题解读
c83aafab6e-001,,四个公理,CONCEPT_EXPLANATION,空间四个基本事实及推论,基本事实1至4分别刻画确定平面、直线在平面内、平面相交与平行传递，另有三个推论与等角定理。,判断点线共面共线、用公理证明位置关系。,①基本事实1：过不在一条直线上的三个点，有且只有一个平面。②基本事实2：如果一条直线上的两个点在一个平面内，那么这条直线在这个平面内。③基本事实3：如果两个不重合的平面有一个公共点，那么它们有且只有一条过该点的公共直线。④基本事实4：平行于同一条直线的两条直线互相平行。⑤推论：经过一条直线和直线外一点、两条相交直线、两条平行直线，都分别有且只有一个平面。⑥等角定理：如果空间中两个角的两条边分别对应平行，那么这两个角相等或互补。⑦作用：基本事实1用于确定平面与证点线共面，基本事实3用于证点共线、线共点。,三个不共线的点才能确定平面；共线三点或两点不能确定唯一平面。,2026一轮复习举一反三 专题7.2 空间点、直线、平面之间的位置关系 知识点1
ba6dd21d28-007,,直线和平面所成的角,CONCEPT_EXPLANATION,直线和平面所成的角,斜线与它在平面上的射影所成的锐角即线面角；垂直时为直角、平行或在平面内时为0，范围[0，π/2]。,作线面角、求值并判断取值范围。,①定义：平面的一条斜线和它在平面上的射影所成的锐角，叫做这条直线和这个平面所成的角。②特殊情况：一条直线垂直于平面，则它们所成的角是直角；一条直线和平面平行或在平面内，则它们所成的角是0°。③范围：线面角取值在0°到90°之间，即[0，π/2]，因此线面角不会是钝角。④求法一：作出斜线在平面内的射影，通过解直角三角形求出角。⑤求法二：向量法，设斜线的方向向量与平面的法向量分别为u、n，则所成角满足sin θ=|u·n|/(|u||n|)，此处用正弦并取绝对值。⑥作角关键在于找到斜足与垂足，再连接得到射影。,线面角要用正弦值与法向量联系，误用余弦会得到余角；线面角范围不含钝角。,2026高考数学一轮复习知识清单 专题01 立体几何初步 06 直线、平面垂直的判定与性质
0e56aad79f-044,,平面与平面垂直,CONCEPT_EXPLANATION,面面垂直的判定与性质,判定面面垂直需在一个平面内找另一平面的垂线；性质定理则给出由面面垂直推出线面垂直的途径。,证明面面垂直或由面面垂直推导线面垂直。,①证明线线垂直的方法：等腰（等边）三角形的三线合一；勾股定理的逆定理；菱形、正方形的对角线互相垂直；由线面垂直或面面垂直的性质定理推出线线垂直。②线面垂直的判定与性质：一条直线与平面内两条相交直线都垂直则线面垂直，是证明的关键定理。③三垂线定理及其逆定理：平面内的一条直线与平面的一条斜线在该平面内的射影垂直，则它也与这条斜线垂直；逆定理同样成立，常用于证明线线垂直。④面面垂直：证明两个平面垂直，通常先在一个平面内寻找另一个平面的垂线；由面面垂直的性质定理可推出线面垂直，进而得线线垂直。,判定面面垂直时那条垂线必须在其中一个平面内，且要垂直于交线或找到面外垂直的证据。,2026考点精讲精练 基础知识背记29 空间中的垂直关系 知识点1至4
0e56aad79f-042,,空间点-线-面位置关系不清,CONCEPT_EXPLANATION,空间点线面位置关系与异面直线,平面无限延展；点线面位置关系须按定义分类；异面直线既不平行也不相交，所成角范围是(0，π/2]。,辨析空间中直线与平面的位置关系及异面直线。,①平面：几何里的平面是从实物中抽象出来的，是向四周无限延展的；可用希腊字母或平行四边形顶点字母表示。②基本事实与推论：平面有基本事实1至4及三个推论，是判断点线共面的依据。③位置关系：空间中点与线、点与面、线与线、线与面、面与面的位置关系都要按定义分类讨论，线与线分为相交、平行、异面三种。④异面直线：不同在任何一个平面内、既不平行也不相交的两条直线；过空间任一点分别作两条异面直线的平行线，所成的角即异面直线所成角，范围是(0，π/2]。⑤等角定理：如果一个角的两边与另一个角的两边分别对应平行且方向相同，那么这两个角相等。,异面直线是“不同在任何一个平面内”而非“分别位于不同平面内”，两种说法含义不同。,2026考点精讲精练 基础知识背记27 空间中点线面位置关系 知识点1至5
3ca28f6382-002,,求空间几何体表面积,METHOD_MODEL,空间几何体表面积的常见求法,侧面积是各侧面面积之和，表面积是侧面积与所有底面面积之和；组合体表面积要处理重合部分。,求柱锥台球的表面积与组合体表面积。,①表面积与侧面积的区别：几何体的侧面积是指各个侧面面积之和；表面积是侧面积与所有底面面积之和，两个概念不能混用。②组合体方法：求组合体的表面积首先应弄清它的组成部分，判断其表面有哪些底面和侧面，各面面积如何求，再按公式求出各个面的面积，最后相加或相减；注意处理重合的部分。③公式联系：当圆台的上底面半径与下底面半径相等时得到圆柱，当上底面半径为零时得到圆锥，因此柱、锥、台的侧面积公式可以统一记忆。④常用办法：把不规则几何体补形或分割为规则几何体后再求面积，遇到展开图问题先还原几何体。,把侧面积当作表面积、组合体忽略重合面，是求表面积时最常见的两类错误。,2026一轮复习举一反三 专题7.1 基本立体图形、简单几何体的表面积与体积 知识点5
0e56aad79f-048,,定义法-步骤是-一作-二证-三求,METHOD_MODEL,几何法求空间角的定义法三步骤,求空间角按“一作、二证、三求”进行：先作出平面角，再证明它符合定义，最后在三角形中算出角。,用几何法求异面直线所成角、线面角与二面角。,①异面直线所成角：经过空间任意一点作两条异面直线的平行线，所成的锐角（或直角）即为异面直线所成的角，范围是(0，π/2]，方法是平移后转化为相交直线所成角。②线面角：平面的一条斜线和它在平面上的射影所成的锐角叫做这条直线和这个平面所成的角，范围是[0，π/2]，由定义先作出平面角再求解。③二面角：从一条直线出发的两个半平面所组成的图形叫二面角，在棱上任取一点并在两半平面内分别作垂直于棱的射线，两射线所成的角即二面角的平面角，常按定义法或三垂线法作出。④通法：一作、二证、三求。,作角后必须证明所作的角符合定义再计算；漏证是这类解答题最常见的扣分点。,2026考点精讲精练 基础知识背记31 纯几何法求空间角与空间距离 知识点1
2053532d52-004,,回归分析,CONCEPT_EXPLANATION,一元线性回归模型与经验回归方程,用最小二乘法求经验回归方程，用决定系数R²刻画拟合效果，R²越大残差平方和越小、拟合越好。,求经验回归方程并用其预测与评价拟合效果。,①模型：如果两个变量之间的关系可以表示为含截距参数与斜率参数以及随机误差的线性表达式，则称为关于的一元线性回归模型，其中因变量也叫响应变量、自变量也叫解释变量。②经验回归方程：由样本数据用最小二乘法求出的回归方程，其图形称为经验回归直线，斜率和截距由样本数据计算得到。③拟合效果：用决定系数刻画回归效果，它等于1减去残差平方和与总平方和的比值，其值越大说明残差平方和越小、模型拟合效果越好；值越小说明拟合效果越差。④使用前提：先判断变量间是否具有线性相关关系，可用相关系数检验，再求回归方程并用于预测。,回归方程只能用于预测与解释相关关系，不能作为因果关系的证明。,2026一轮复习讲义 第02讲 成对数据的统计分析 知识点3 线性回归
b29c6e4b65-002,,椭圆,CONCEPT_EXPLANATION,椭圆的定义与轨迹条件,平面内到两定点距离之和等于常数且大于两定点间距离的点的轨迹是椭圆，等于或小于时不构成椭圆。,判断动点轨迹是否为椭圆、由定义求焦点与焦距。,①定义：把平面内与两个定点F1、F2的距离的和等于常数（大于|F1F2|）的点的轨迹叫做椭圆，这两个定点叫做椭圆的焦点，两焦点间的距离叫做椭圆的焦距。②条件讨论：当动点M满足|MF1|+|MF2|=常数且大于|F1F2|时轨迹为椭圆；当这个常数等于|F1F2|时轨迹为以F1、F2为两端点的线段；当这个常数小于|F1F2|时轨迹不存在。③基本量：定义中的常数等于2a，焦距等于2c，且必须满足a>c>0，b²=a²-c²。④应用：由定义可直接得到焦点三角形两腰之和为2a，是求焦点三角形周长与相关最值的基础。,定义中的常数必须大于焦距，等于焦距时轨迹退化为线段，这是最常被忽略的前提。,2026一轮复习讲义 第05讲 椭圆及其性质 知识点1 椭圆的定义
b5b2e4e56c-001,,椭圆的方程,CONCEPT_EXPLANATION,椭圆的标准方程与几何性质,焦点在x轴上时标准方程为x²/a²+y²/b²=1（a>b>0），其中b²=a²-c²，焦点在y轴时两分母互换。,求椭圆标准方程、判断焦点位置、处理焦点三角形。,①标准方程：焦点在x轴上的椭圆标准方程为x²/a²+y²/b²=1（a>b>0），焦点坐标为(±c，0)；焦点在y轴上时只需把a²与b²的位置互换，焦点坐标为(0，±c)。②基本关系：a、b、c满足b²=a²-c²，长轴长为2a、短轴长为2b、焦距为2c。③几何性质：椭圆的范围、对称性、顶点与离心率是主要研究内容，离心率e=c/a且0<e<1。④焦点三角形：椭圆上点P与两焦点构成的三角形中，周长为2a+2c，|PF1|的最大值为a+c、最小值为a-c，当P在短轴端点时面积取最大值bc。⑤求方程常用待定系数法，焦点位置不确定时要分类讨论或设一般形式。,焦点位置未定时直接写成一种标准形式会漏解；a、b、c的关系要区分椭圆与双曲线。,2026大一轮复习 第八章 第5节 椭圆 知识梳理1至2
0e56aad79f-054,,排列,CONCEPT_EXPLANATION,排列的概念与排列数公式,从n个不同元素中取出m个元素按一定顺序排成一列叫排列；排列数A(n，m)=n(n-1)…(n-m+1)。,判断排列问题、用排列数公式计数。,①概念：从n个不同元素中取出m（m≤n）个元素，按照一定的顺序排成一列，叫做从n个不同元素中取出m个元素的一个排列，所有不同排列的个数叫做排列数，用符号A(n，m)表示。②公式：排列数公式为A(n，m)=n(n-1)(n-2)…(n-m+1)，也可写成阶乘形式n!/(n-m)!；规定0!=1。③计数原理基础：完成一件事有n类不同方案且各类方法数相加，用分类加法计数原理；需分步完成且各步方法数相乘，用分步乘法计数原理。④排列与组合的区别：排列讲究顺序，组合不计顺序，同一问题中把顺序去掉就转化为组合问题。⑤常见类型：特殊元素或特殊位置优先安排，相邻问题用捆绑法，不相邻问题用插空法。,判断是否为排列问题要看取出的元素是否讲顺序；插空与捆绑不能混用。,2026考点精讲精练 基础知识背记34 排列组合与二项式定理 知识点1至6
